,0,1,2,3,4,5,6
0,10,10,10,COC(CC(OC)OC)OC,10,6.8,6.62153
1,23,23,23,FC(F)=C,23,3.6,3.5557115
2,31,31,31,ClCC(Cl)CCl,31,3.4,5.8457823
3,44,44,44,CCc1ccccc1CC,44,1.0,1.5660446
4,49,49,49,SCCS,49,8.7,7.19108
5,51,51,51,[CH2]=[C]=[CH2],51,6.8,5.1760345
6,54,54,54,FC(F)(F)c1cccc(c1)C(F)(F)F,54,0.0,3.0019548
7,56,56,56,Cl\C=C(/Cl)C=C,56,2.8,2.9354486
8,58,58,58,CC(O)CCO,58,20.9,18.253523
9,59,59,59,ClCCCCl,59,3.0,4.517139
10,70,70,70,ClCC=CCCl,70,2.0,7.8663955
11,81,81,81,CC=CBr,81,5.0,4.8914485
12,86,86,86,CCCCO,86,15.8,14.906646
13,88,88,88,CCC=COC,88,5.2,8.031649
14,96,96,96,CCc1ccccc1Cl,96,2.2,2.0670555
15,101,101,101,Clc1cccc2ccccc12,101,2.5,3.5841594
16,107,107,107,CCCCCCCO,107,11.7,11.230762
17,109,109,109,CCCCCCO,109,12.5,12.084256
18,113,113,113,CC1(O)CCCCC1,113,12.0,4.775449
19,128,128,128,S1C=CSC1=C2SC=CS2,128,8.4,8.582893
20,140,140,140,[O-][N+](=O)c1cccc(Cl)c1Cl,140,4.4,3.6438553
21,155,155,155,Cc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O,155,4.9,4.135157
22,156,156,156,FC(F)(F)c1cc(Cl)ccc1Cl,156,2.4,2.9473534
23,158,158,158,CCOC1CCC(OCC)O1,158,7.3,6.152276
24,163,163,163,COc1c(Cl)cccc1Cl,163,6.5,6.9123335
25,168,168,168,CCN(CC)CCO,168,12.0,7.417454
26,170,170,170,Nc1ccccn1,170,12.2,10.474034
27,174,174,174,CC(C)Br,174,4.7,5.1337204
28,192,192,192,CCOCCCl,192,4.6,4.342901
29,198,198,198,OC1CCC=C1,198,15.6,5.370367
30,199,199,199,CCCCCCCCC(C)O,199,10.0,8.473571
31,208,208,208,CCCCC(CC)CN,208,6.1,6.58584
32,209,209,209,N#Cc1occc1,209,8.2,7.8169355
33,210,210,210,CCCCCC(C)O,210,11.7,9.568308
34,218,218,218,CC1OCCO1,218,5.8,9.060353
35,220,220,220,CCC(C)=C,220,1.3,2.1987488
36,231,231,231,CCCC(C)O,231,13.3,11.125722
37,233,233,233,OCCc1ccccc1,233,11.2,13.407157
38,240,240,240,CCSC,240,5.3,2.5010076
39,243,243,243,ClC(Cl)(Cl)C=C,243,3.4,7.115778
40,244,244,244,FC(F)(F)c1ccc(Cl)c(Cl)c1,244,2.4,3.38102
41,260,260,260,ClCc1cccc(Cl)c1,260,2.6,3.7738888
42,265,265,265,CCCCC(O)CC,265,11.7,9.7644205
43,270,270,270,COCCC#N,270,7.8,5.065645
44,274,274,274,Cc1ccon1,274,11.8,7.056927
45,277,277,277,CC(C)C(C)O,277,13.4,11.800215
46,286,286,286,ClC[CH]=[C]=[CH2],286,6.7,5.1269417
47,289,289,289,Clc1ccc(C=O)cc1,289,5.6,6.156437
48,294,294,294,CCOc1ccc(cc1)C(C)=O,294,6.4,5.1788244
49,296,296,296,CCc1ccc(O)cc1,296,12.6,13.849836
50,298,298,298,[O-][N+](=O)c1cc(F)ccc1F,298,3.7,3.6947577
51,306,306,306,Oc1ccc(cc1)[N+]([O-])=O,306,14.2,10.107346
52,308,308,308,C=Cc1ccncc1,308,6.8,4.4767833
53,309,309,309,Oc1cc2[nH]ccc2cc1O,309,17.9,16.080816
54,321,321,321,CC(=O)Nc1ccccc1,321,13.5,4.760143
55,323,323,323,CC(=O)OC(C)=O,323,10.2,8.441282
56,327,327,327,CC#N,327,6.1,2.8128157
57,331,331,331,CCOC(=O)CC(CC(=O)OCC)(OC(C)=O)C(=O)OCC,331,8.6,7.1074247
58,332,332,332,CC(=O)CC(C)=O,332,6.2,6.6397376
59,342,342,342,ClC(=O)C=C,342,5.4,4.086491
60,344,344,344,OC(=O)CCCCC(O)=O,344,16.3,11.399436
61,352,352,352,BrCC=C,352,4.9,4.456631
62,361,361,361,C=CCN=C=S,361,8.5,6.165562
63,376,376,376,CCN=[N+]=[N-],376,12.9,13.084197
64,377,377,377,ClC(Cl)c1ccccc1,377,2.4,6.1088204
65,381,381,381,[nH]1cnc2ccccc12,381,11.0,7.0634246
66,382,382,382,o1ncc2ccccc12,382,8.8,8.509618
67,394,394,394,CCCCOC(=O)c1ccccc1C(=O)OCc2ccccc2,394,3.1,4.248406
68,398,398,398,C1CCC(CC1)C2CCCCC2,398,0.0,0.30831042
69,409,409,409,ClCBr,409,3.5,5.4721456
70,411,411,411,BrC(Br)Br,411,7.0,6.805569
71,413,413,413,BrC(=C)C=C,413,4.7,2.969934
72,415,415,415,FC(F)(F)Br,415,0.0,3.5587616
73,420,420,420,CCCCOC(O)(CC)OCC,420,10.2,4.9854593
74,422,422,422,CCCCOC=O,422,9.2,6.5541687
75,424,424,424,CCCCOC(=O)C(C)O,424,10.2,8.203262
76,425,425,425,CCCCCCCC\C=C/CCCCCCCC(=O)OCCCC,425,4.2,3.5215075
77,428,428,428,C1CCOC1,428,5.9,7.9960175
78,433,433,433,CCCC(Cl)=O,433,4.8,6.1913004
79,435,435,435,CC1(C)C2CCC(C2)C1=C,435,3.1,4.7175527
80,465,465,465,OC(=O)\C=C/c1ccccc1,465,10.6,7.455966
81,467,467,467,CC1=CC(=O)OC1=O,467,11.2,8.351015
82,479,479,479,C1CCCCCCCCCCC1,479,0.0,1.8301446
83,481,481,481,O=C1CCCCCC1,481,4.8,5.324024
84,490,490,490,ClC1CCCCC1,490,2.0,5.781693
85,493,493,493,C1CCCC1,493,1.8,4.3966665
86,497,497,497,C1CC1,497,0.0,6.6660213
87,519,519,519,CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,519,2.6,3.5471559
88,522,522,522,CC(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)C,522,2.9,3.4537127
89,526,526,526,CCCCOCCCC,526,3.2,5.604722
90,528,528,528,CCCCCOCCCCC,528,3.0,4.1896486
91,529,529,529,CCCOCCC,529,3.2,2.868109
92,536,536,536,COC(=O)CCCCC(=O)OC.COC(=O)CCCC(=O)OC.COC(=O)CCC(=O)OC,536,8.4,6.646132
93,551,551,551,FC(Cl)Cl,551,5.7,6.270967
94,552,552,552,OCCNCCO,552,19.0,19.438559
95,553,553,553,CCOC(=O)CCCCC(=O)OCC,553,7.5,7.7497606
96,557,557,557,CCOC(=O)CCCC(=O)OCC,557,7.8,8.486069
97,558,558,558,CCC(=O)CC,558,4.7,5.141964
