,0,1,2,3,4,5,6
0,0,0,0,ClCC(Cl)(Cl)Cl,0,18.0,15.49792
1,5,5,5,CC(Cl)(Cl)C(Cl)Cl,5,17.9,16.470974
2,7,7,7,CC(Cl)=C(Cl)Cl,7,17.7,16.165901
3,9,9,9,FC(F)(Cl)C(F)(Cl)Cl,9,14.7,12.033137
4,29,29,29,[nH]1ccnn1,29,20.7,19.257154
5,33,33,33,Clc1ccc(Cl)c(Cl)c1,33,20.2,19.931454
6,62,62,62,OC(CCl)CCl,62,17.5,17.693743
7,65,65,65,CC=CC=C,65,15.0,15.279805
8,69,69,69,OCCCCO,69,16.6,16.764503
9,71,71,71,ClCCCCCl,71,18.3,17.323349
10,77,77,77,CC12CCC(CC1)C(C)(C)O2,77,16.7,17.196674
11,79,79,79,CC(=O)OC=CC=C,79,16.1,15.860769
12,80,80,80,NC1(CC1)C(O)=O,80,17.0,17.537851
13,82,82,82,CCOc1ccc(Br)cc1,82,19.5,18.902536
14,84,84,84,CCCBr,84,16.4,16.401403
15,90,90,90,CCOC(Cl)=C,90,16.8,15.869
16,94,94,94,CC=CCCl,94,16.2,16.945944
17,97,97,97,CC(C)=CCl,97,16.1,16.979519
18,104,104,104,CCCCCCCCC=C,104,15.6,15.685783
19,118,118,118,CCC[N+]([O-])=O,118,16.6,15.945036
20,125,125,125,CCCS,125,16.1,16.15565
21,131,131,131,CC(C)CC(C)(C)C,131,14.1,15.032879
22,133,133,133,CC(C)(C)CO,133,15.6,15.407675
23,137,137,137,CC1OC(=O)OC1C,137,18.0,18.604715
24,144,144,144,Oc1c(Br)cc(Br)cc1Br,144,20.6,19.892593
25,145,145,145,COc1c(Cl)cc(Cl)cc1Cl,145,21.0,19.626507
26,148,148,148,[O-][N+](=O)c1cc(c(Cl)cc1Cl)C(F)(F)F,148,19.9,18.827902
27,165,165,165,Fc1cccc(F)c1C#N,165,18.8,19.656887
28,172,172,172,CC(Br)=C,172,16.1,16.256933
29,177,177,177,CC=CC,177,14.7,15.558701
30,181,181,181,OCC(Cl)=C,181,17.1,16.806318
31,183,183,183,CC(C)(C)Cl,183,15.6,16.345749
32,196,196,196,OC(=O)C(Cl)=C,196,19.1,16.077759
33,204,204,204,CCC(=C)C=C,204,15.3,15.360462
34,212,212,212,COC1OCCO1,212,17.8,16.705114
35,221,221,221,CC(=C)C(Cl)=O,221,17.1,16.019943
36,223,223,223,CCC(C)(C)O,223,15.3,15.585808
37,228,228,228,[O-][N+](=O)c1sccc1,228,19.7,20.040094
38,235,235,235,CC(C)S,235,16.3,13.730936
39,238,238,238,O=C1CCCN1,238,18.2,19.043036
40,248,248,248,Cc1ccc(O)cc1C,248,19.2,18.797869
41,249,249,249,Oc1ccc(c(c1)[N+]([O-])=O)[N+]([O-])=O,249,19.5,19.69973
42,250,250,250,C=CC1CO1,250,16.6,16.62245
43,251,251,251,Fc1cc(F)cc(c1)C#N,251,18.8,18.280396
44,254,254,254,BrCC#C,254,18.1,16.860275
45,258,258,258,OCCCCl,258,17.5,15.38078
46,259,259,259,CC(=C)CCl,259,16.2,15.9098425
