,0,1,2,3,4,5,6
0,13,13,13,Brc1cc(Br)c(Br)cc1Br,13,-6.98,-4.2770243
1,14,14,14,Clc1cc(Cl)c(Cl)cc1Cl,14,-5.56,-4.80849
2,20,20,20,Brc1ccccc1Br,20,-3.5,-2.1410453
3,21,21,21,BrCCBr,21,-1.68,-1.1562445
4,27,27,27,CCc1ccccc1CC,27,-3.28,-2.2045567
5,34,34,34,Oc1cccc(O)c1,34,0.81,-1.0200454
6,35,35,35,C=CC=C,35,-1.87,-3.4334636
7,40,40,40,Fc1cccc(F)c1,40,-2.0,-3.0537555
8,64,64,64,CCCCCBr,64,-3.08,-3.473885
9,85,85,85,CCCCCCO,85,-1.24,-2.0771499
10,87,87,87,CCCC(O)C=C,87,-0.59,-1.6699499
11,91,91,91,Ic1cccc2ccccc12,91,-4.55,-5.284465
12,95,95,95,Cc1cccc2ccccc12,95,-3.7,-6.0743656
13,98,98,98,Oc1cccc2ccccc12,98,-2.22,-3.826306
14,112,112,112,CCCC#C,112,-1.64,-1.7913258
15,121,121,121,Clc1cccc(c1Cl)c2cccc(Cl)c2Cl,121,-7.28,-5.8400817
16,130,130,130,Clc1cc(Cl)c(cc1Cl)c2cc(Cl)c(Cl)cc2Cl ,130,-8.56,-7.3977036
17,134,134,134,CC(C)CC(C)(C)C,134,-4.74,-3.8442724
18,159,159,159,O=N(=O)c1c(Cl)c(Cl)ccc1,159,-3.48,-3.920855
19,161,161,161,CC(=C)C(=C)C,161,-2.4,-1.6273451
20,166,166,166,Clc1ccc(cc1)c2cc(Cl)ccc2Cl ,166,-6.27,-6.2850394
21,187,187,187,Cc1c(cccc1N(=O)=O)N(=O)=O,187,-3.0,-2.6987805
22,189,189,189,c2c(C)cc1nc(C)ccc1c2 ,189,-1.94,-2.536883
23,200,200,200,Clc1ccccc1c2ccccc2,200,-4.54,-5.583522
24,201,201,201,CCC(C)Cl,201,-1.96,-1.98489
25,205,205,205,Cc1ccccc1Cl,205,-3.52,-2.789852
26,206,206,206,NC(N)=NC#N ,206,-0.31,-0.30906752
27,216,216,216,CCCCCC(C)O,216,-1.55,-1.6194292
28,224,224,224,COc2ncc1nccnc1n2,224,-1.11,-2.354858
29,230,230,230,CCCCC(C)(C)O,230,-1.08,-1.2865633
30,232,232,232,CCC(O)C(C)C,232,-0.7,-0.55913836
31,233,233,233,Cc1ccc2cc3ccccc3cc2c1,233,-6.96,-4.8951116
32,241,241,241,Cc1ccc2c(ccc3ccccc32)c1,241,-5.84,-4.041668
33,242,242,242,Cc1ccccc1O,242,-0.62,-1.753055
34,252,252,252,CCCCCCC(C)O,252,-2.09,-2.4186423
35,258,258,258,O=C1CCCN1,258,1.07,-1.8182164
36,267,267,267,Cc1ccncc1C,267,0.36,-0.38251182
37,269,269,269,Oc1cc(Cl)cc(Cl)c1,269,-1.34,-2.0194812
38,276,276,276,ClCCC#N ,276,-0.29,-0.22822925
39,282,282,282,CCCC(=O)CC,282,-0.83,-1.1951545
40,288,288,288,CCC(C)CCO,288,-0.72,-0.6833586
41,295,295,295,c1cc(C)cc2c1c3cc4cccc5CCc(c45)c3cc2,295,-7.92,-4.356281
42,315,315,315,c1(O)cc(O)ccc1CCCCCC,315,-2.59,-3.5229387
43,317,317,317,CC(C)c1ccc(C)cc1,317,-3.77,-3.697513
44,330,330,330,O=C1NC(=O)NC(=O)C1(C)C,330,-1.742,-1.110257
45,337,337,337,O=C1NC(=O)NC(=O)C1(CC)CCC(C)C,337,-2.658,-2.5532074
46,339,339,339,O=C1NC(=O)NC(=O)C1(CC)c1ccccc1,339,-2.322,-2.333345
47,343,343,343,c1cccc2c3c(C)cc4ccccc4c3ccc12,343,-6.59,-6.9436817
48,347,347,347,Oc2ccc1ncccc1c2 ,347,-2.16,-2.0357213
49,358,358,358,C1Cc2cccc3cccc1c23,358,-4.63,-4.5234737
50,373,373,373,CC13CCC(=O)C=C1CCC4C2CCC(C(=O)CO)C2(CC(O)C34)C=O ,373,-3.85,-4.269093
51,376,376,376,C=CCS(=O)SCC=C,376,-0.83,-0.94526017
52,378,378,378,O=C1NC(=O)C(=O)C(=O)N1 ,378,-1.25,-1.6054621
53,379,379,379,C1(=O)NC(=O)NC(=O)C1(O)C2(O)C(=O)NC(=O)NC2(=O),379,-1.99,-1.749222
54,384,384,384,CN(C)c2c(C)n(C)n(c1ccccc1)c2=O ,384,-0.364,-1.7301407
55,385,385,385,Nc1nccs1 ,385,-0.36,-1.1106097
56,386,386,386,CN(C=Nc1ccc(C)cc1C)C=Nc2ccc(C)cc2C,386,-5.47,-3.4163663
57,387,387,387,Nc1nc[nH]n1,387,0.522,-1.9366297
58,391,391,391,CC34CCC1C(CCC2=CC(=O)CCC12C)C3CCC4=O,391,-3.69,-4.805458
59,392,392,392,CC12CCC(O)CC1CCC3C2CCC4(C)C3CCC4=O,392,-4.402,-4.1599936
60,397,397,397,c1ccc2cc3ccccc3cc2c1,397,-6.35,-4.973275
61,401,401,401,OC4=C(C1CCC(CC1)c2ccc(Cl)cc2)C(=O)c3ccccc3C4=O,401,-5.931,-5.731832
62,406,406,406,CNC(=O)C=C(C)OP(=O)(OC)OC,406,0.651,-0.10121575
63,410,410,410,CCCCN(CC)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O,410,-5.53,-5.4063444
64,418,418,418,c1ccccc1C(O)c2ccccc2,418,-2.55,-1.5557661
65,441,441,441,c2ccc1nc(ccc1c2)c4ccc3ccccc3n4 ,441,-5.4,-3.892045
66,455,455,455,O=C1NC(=O)NC(=O)C1(CC)C(C)CC,455,-2.39,-2.235864
67,459,459,459,CCCCOC(=O)c1ccc(N)cc1,459,-3.082,-3.550944
68,466,466,466,CCCCOC=O,466,-1.37,-1.0996244
69,471,471,471,CC1(C)C2CCC1(C)C(=O)C2,471,-1.96,-2.7801871
70,472,472,472,CCCCCC=O,472,-1.3,-2.0268984
71,474,474,474,O=C(Nc1ccccc1)Nc2ccccc2,474,-3.15,-2.7821114
72,484,484,484,OCC(O)C2OC1OC(OC1C2O)C(Cl)(Cl)Cl ,484,-1.84,0.053900134
73,492,492,492,CCOC(=O)c1ccccc1S(=O)(=O)NN(C=O)c2nc(Cl)cc(OC)n2,492,-4.576,-3.427326
74,496,496,496,ClC(Br)Br,496,-1.9,-1.5432309
75,502,502,502,c1(C#N)c(Cl)c(C#N)c(Cl)c(Cl)c(Cl)1,502,-5.64,-5.7277217
76,505,505,505,CN(C)C(=O)Nc2ccc(Oc1ccc(Cl)cc1)cc2,505,-4.89,-3.4439049
77,508,508,508,NS(=O)(=O)c1cc(ccc1Cl)C2(O)NC(=O)c3ccccc23,508,-3.451,-4.4265943
78,509,509,509,CN(C)C(=O)Nc1ccc(C)c(Cl)c1,509,-3.483,-3.549923
79,510,510,510,Clc2ccc1oc(=O)[nH]c1c2,510,-2.831,-4.1204734
80,520,520,520,CC12CC(O)C3C(CCC4=CC(=O)CCC34C)C2CCC1C(=O)CO,520,-3.24,-4.4551845
81,524,524,524,CCOP(=S)(OCC)Oc2ccc1oc(=O)c(Cl)c(C)c1c2,524,-5.382,-5.317886
