,0,1,2,3,4,5,6
0,0,0,0,ClCC(Cl)(Cl)Cl,0,4.4,6.258938
1,5,5,5,CC(Cl)(Cl)C(Cl)Cl,5,6.7,5.2408066
2,7,7,7,CC(Cl)=C(Cl)Cl,7,15.7,6.53454
3,9,9,9,FC(F)(Cl)C(F)(Cl)Cl,9,1.6,2.008298
4,29,29,29,[nH]1ccnn1,29,8.8,13.647079
5,33,33,33,Clc1ccc(Cl)c(Cl)c1,33,4.2,8.612793
6,62,62,62,OC(CCl)CCl,62,9.9,8.970091
7,65,65,65,CC=CC=C,65,2.5,6.193616
8,69,69,69,OCCCCO,69,11.0,8.618432
9,71,71,71,ClCCCCCl,71,7.7,7.189135
10,77,77,77,CC12CCC(CC1)C(C)(C)O2,77,4.6,6.5880427
11,79,79,79,CC(=O)OC=CC=C,79,4.4,9.720514
12,80,80,80,NC1(CC1)C(O)=O,80,6.3,13.498565
13,82,82,82,CCOc1ccc(Br)cc1,82,7.7,5.6551404
14,84,84,84,CCCBr,84,7.9,3.4824
15,90,90,90,CCOC(Cl)=C,90,6.5,11.467502
16,94,94,94,CC=CCCl,94,7.7,4.80269
17,97,97,97,CC(C)=CCl,97,7.1,7.9023776
18,104,104,104,CCCCCCCCC=C,104,1.0,0.65518725
19,118,118,118,CCC[N+]([O-])=O,118,12.3,10.971662
20,125,125,125,CCCS,125,5.8,4.4642377
21,131,131,131,CC(C)CC(C)(C)C,131,0.0,4.51379
22,133,133,133,CC(C)(C)CO,133,6.5,6.848969
23,137,137,137,CC1OC(=O)OC1C,137,16.8,13.325372
24,144,144,144,Oc1c(Br)cc(Br)cc1Br,144,10.2,11.86363
25,145,145,145,COc1c(Cl)cc(Cl)cc1Cl,145,3.9,4.6579843
26,148,148,148,[O-][N+](=O)c1cc(c(Cl)cc1Cl)C(F)(F)F,148,7.6,8.564941
27,165,165,165,Fc1cccc(F)c1C#N,165,11.2,16.37733
28,172,172,172,CC(Br)=C,172,6.0,5.484549
29,177,177,177,CC=CC,177,1.3,2.4070072
30,181,181,181,OCC(Cl)=C,181,10.2,7.6990356
31,183,183,183,CC(C)(C)Cl,183,7.6,6.2911506
32,196,196,196,OC(=O)C(Cl)=C,196,9.4,9.052314
33,204,204,204,CCC(=C)C=C,204,1.6,3.8930054
34,212,212,212,COC1OCCO1,212,8.4,7.2955523
35,221,221,221,CC(=C)C(Cl)=O,221,10.6,8.589752
36,223,223,223,CCC(C)(C)O,223,6.1,6.154683
37,228,228,228,[O-][N+](=O)c1sccc1,228,16.2,14.886675
38,235,235,235,CC(C)S,235,6.8,1.2257441
39,238,238,238,O=C1CCCN1,238,12.0,13.7546425
40,248,248,248,Cc1ccc(O)cc1C,248,6.0,4.967327
41,249,249,249,Oc1ccc(c(c1)[N+]([O-])=O)[N+]([O-])=O,249,12.8,10.48656
42,250,250,250,C=CC1CO1,250,7.7,7.385003
43,251,251,251,Fc1cc(F)cc(c1)C#N,251,11.2,14.531655
44,254,254,254,BrCC#C,254,6.5,5.7985396
45,258,258,258,OCCCCl,258,5.7,8.982065
46,259,259,259,CC(=C)CCl,259,5.6,5.1470423
47,261,261,261,ClCCC=O,261,13.3,12.200374
48,266,266,266,OC1CCOC1,266,9.4,9.022794
49,281,281,281,O=C=Nc1ccc(Cc2ccc(cc2)N=C=O)cc1,281,4.1,9.00732
50,285,285,285,BrCCC=C,285,6.0,5.222722
51,302,302,302,IC[CH]=[C]=[CH2],302,6.3,6.490277
52,305,305,305,CC1CCC(O)CC1,305,6.3,4.9116735
53,307,307,307,C=CCCC=O,307,8.1,10.552722
54,310,310,310,OC(=O)c1[nH]c2cc(O)c(O)cc2c1,310,8.1,10.571209
55,312,312,312,OC(=O)c1[nH]c2cc(O)c(O)cc2c1,312,8.3,10.571209
56,314,314,314,Cc1c(Cl)cccc1[N+]([O-])=O,314,9.6,9.292683
57,329,329,329,CC(C)=NO,329,3.7,5.7707987
58,334,334,334,CC(Cl)=O,334,11.2,9.170565
59,339,339,339,NC(=O)C=C,339,12.1,13.373775
60,346,346,346,CNCC(O)c1ccc(O)c(O)c1,346,8.7,6.209048
61,347,347,347,CC(=O)OCC=C,347,4.5,6.3597155
62,350,350,350,OCC=C,350,10.8,8.037733
63,357,357,357,C=CCOC=O,357,5.4,8.911696
64,360,360,360,CC(C)OCC=C,360,4.1,4.528101
65,365,365,365,C=CCCC#N,365,11.2,11.079191
66,373,373,373,COc1ccc(N)cc1,373,5.4,7.1964574
67,386,386,386,O=C(c1ccccc1)c2ccccc2,386,7.2,7.9718013
68,388,388,388,ClC(Cl)(Cl)c1ccccc1,388,3.2,7.912401
69,389,389,389,ClC(=O)c1ccccc1,389,6.8,8.244476
70,404,404,404,NC(=O)NC(N)=O,404,14.6,14.453191
71,408,408,408,Brc1ccccc1,408,5.5,4.140856
72,430,430,430,CCCC(O)=O,430,4.8,7.2969446
73,436,436,436,O=C1CCCCCO1,436,15.0,16.551674
74,440,440,440,S=C=S,440,5.8,3.3300867
75,442,442,442,ClC(Cl)(Cl)Cl,442,8.3,3.6236093
76,445,445,445,CCCCCCCCCCCCCCCCO,445,3.7,2.500276
77,448,448,448,ClCC=O,448,14.0,11.639477
78,449,449,449,OC(=O)CCl,449,10.4,9.281589
79,450,450,450,ClC1=CC(=O)OC1=O,450,17.3,13.648723
80,451,451,451,CC(=O)CCl,451,9.6,7.3308306
81,457,457,457,FC(F)Cl,457,6.3,6.287922
82,460,460,460,[O-][N+](=O)CCl,460,13.5,12.930294
83,464,464,464,OCC=Cc1ccccc1,464,6.0,5.454023
84,471,471,471,C/C=C/C(O)=O,471,8.7,4.968752
85,475,475,475,BrC#N,475,15.2,14.742347
86,482,482,482,C1CCCCC1,482,0.0,1.2299944
87,485,485,485,O=C1CCCCC1,485,8.4,9.801402
88,501,501,501,CC1(C)[C@H]2CC[C@@]1(C)C(=O)C2,501,10.3,9.363815
89,504,504,504,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,504,1.3,2.7792766
90,507,507,507,Cc1ccc(cc1)[S](=O)c2ccc(C)cc2,507,11.4,12.810062
91,525,525,525,CC(C)[S](=O)C(C)C,525,11.5,11.716983
92,527,527,527,CCCC[S](=O)CCCC,527,10.5,8.563432
93,530,530,530,CCC[S](=O)CCC,530,13.0,9.817721
94,531,531,531,CCC(C)OC(C)CC,531,3.5,4.7962723
95,533,533,533,C=CCNCC=C,533,4.5,6.6742377
96,538,538,538,O=C(CCCCCCCCC(=O)OCc1ccccc1)OCc2ccccc2,538,2.2,2.4069772
97,539,539,539,BrCBr,539,6.4,6.15097
98,542,542,542,CCCCOC(=O)\C=C/C(=O)OCCCC,542,6.1,3.190947
99,543,543,543,CCCCOC(=O)c1ccccc1C(=O)OCCCC,543,8.6,6.633348
100,560,560,560,CCOC(=O)C(=O)OCC,560,8.0,6.6743226
101,561,561,561,CCOC(=O)c1ccccc1C(=O)OCC,561,9.6,7.8004165
102,566,566,566,OCCOCCO,566,12.0,8.618432
