,0,1,2,3,4,5,6
0,10,10,10,COC(CC(OC)OC)OC,10,7.1,5.2484813
1,23,23,23,FC(F)=C,23,5.7,5.377662
2,31,31,31,ClCC(Cl)CCl,31,12.3,6.4470687
3,44,44,44,CCc1ccccc1CC,44,0.1,9.837201
4,49,49,49,SCCS,49,7.2,7.438543
5,51,51,51,[CH2]=[C]=[CH2],51,3.0,4.041223
6,54,54,54,FC(F)(F)c1cccc(c1)C(F)(F)F,54,6.8,2.6352472
7,56,56,56,Cl\C=C(/Cl)C=C,56,10.7,7.217041
8,58,58,58,CC(O)CCO,58,8.1,7.708055
9,59,59,59,ClCCCCl,59,8.2,5.999322
10,70,70,70,ClCC=CCCl,70,7.6,6.6517906
11,81,81,81,CC=CBr,81,6.4,4.9836636
12,86,86,86,CCCCO,86,5.7,5.196152
13,88,88,88,CCC=COC,88,5.3,5.599356
14,96,96,96,CCc1ccccc1Cl,96,4.9,10.749289
15,101,101,101,Clc1cccc2ccccc12,101,4.9,3.3536308
16,107,107,107,CCCCCCCO,107,5.3,4.11322
17,109,109,109,CCCCCCO,109,5.8,4.9046583
18,113,113,113,CC1(O)CCCCC1,113,4.0,7.2968264
19,128,128,128,S1C=CSC1=C2SC=CS2,128,8.2,9.482631
20,140,140,140,[O-][N+](=O)c1cccc(Cl)c1Cl,140,12.6,10.919841
21,155,155,155,Cc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O,155,13.1,10.730285
22,156,156,156,FC(F)(F)c1cc(Cl)ccc1Cl,156,4.7,2.0940819
23,158,158,158,CCOC1CCC(OCC)O1,158,6.4,5.0546684
24,163,163,163,COc1c(Cl)cccc1Cl,163,8.4,6.202998
25,168,168,168,CCN(CC)CCO,168,5.8,6.5959616
26,170,170,170,Nc1ccccn1,170,8.1,13.785913
27,174,174,174,CC(C)Br,174,8.3,7.0423512
28,192,192,192,CCOCCCl,192,7.9,7.810953
29,198,198,198,OC1CCC=C1,198,7.6,9.763071
30,199,199,199,CCCCCCCCC(C)O,199,3.9,5.012391
31,208,208,208,CCCCC(CC)CN,208,4.2,2.9653845
32,209,209,209,N#Cc1occc1,209,15.0,11.967939
33,210,210,210,CCCCCC(C)O,210,5.4,5.2502017
34,218,218,218,CC1OCCO1,218,4.8,6.428079
35,220,220,220,CCC(C)=C,220,1.8,3.1096575
36,231,231,231,CCCC(C)O,231,6.4,6.796209
37,233,233,233,OCCc1ccccc1,233,5.6,4.8952994
38,240,240,240,CCSC,240,5.9,5.196679
39,243,243,243,ClC(Cl)(Cl)C=C,243,15.5,2.881384
40,244,244,244,FC(F)(F)c1ccc(Cl)c(Cl)c1,244,4.7,2.8842046
41,260,260,260,ClCc1cccc(Cl)c1,260,9.3,6.947404
42,265,265,265,CCCCC(O)CC,265,5.4,5.205037
43,270,270,270,COCCC#N,270,14.4,15.064713
44,274,274,274,Cc1ccon1,274,14.8,4.111037
45,277,277,277,CC(C)C(C)O,277,5.2,6.213086
46,286,286,286,ClC[CH]=[C]=[CH2],286,8.0,6.1236324
47,289,289,289,Clc1ccc(C=O)cc1,289,7.2,10.757158
48,294,294,294,CCOc1ccc(cc1)C(C)=O,294,10.3,6.7518334
49,296,296,296,CCc1ccc(O)cc1,296,5.2,3.557865
50,298,298,298,[O-][N+](=O)c1cc(F)ccc1F,298,7.2,10.735778
51,306,306,306,Oc1ccc(cc1)[N+]([O-])=O,306,14.5,14.824027
52,308,308,308,C=Cc1ccncc1,308,7.2,11.6422
53,309,309,309,Oc1cc2[nH]ccc2cc1O,309,8.8,8.093928
54,321,321,321,CC(=O)Nc1ccccc1,321,14.4,9.166231
55,323,323,323,CC(=O)OC(C)=O,323,11.7,6.714618
56,327,327,327,CC#N,327,18.0,15.028543
57,331,331,331,CCOC(=O)CC(CC(=O)OCC)(OC(C)=O)C(=O)OCC,331,3.5,4.565405
58,332,332,332,CC(=O)CC(C)=O,332,10.0,9.115803
59,342,342,342,ClC(=O)C=C,342,11.6,8.833942
60,344,344,344,OC(=O)CCCCC(O)=O,344,10.0,5.9264793
61,352,352,352,BrCC=C,352,7.3,7.7151256
62,361,361,361,C=CCN=C=S,361,11.3,8.550977
63,376,376,376,CCN=[N+]=[N-],376,8.9,11.198249
64,377,377,377,ClC(Cl)c1ccccc1,377,7.6,4.8751388
65,381,381,381,[nH]1cnc2ccccc12,381,14.9,14.394504
66,382,382,382,o1ncc2ccccc12,382,11.5,5.8713136
67,394,394,394,CCCCOC(=O)c1ccccc1C(=O)OCc2ccccc2,394,11.2,6.845144
68,398,398,398,C1CCC(CC1)C2CCCCC2,398,0.0,-0.91320044
69,409,409,409,ClCBr,409,5.7,7.672789
70,411,411,411,BrC(Br)Br,411,5.0,6.541123
