,0,1,2,3,4,5,6
0,1,1,1,CC(Cl)(Cl)Cl,1,4.3,6.222127
1,13,13,13,BrC(Br)=C,13,4.8,8.37597
2,14,14,14,CC(Cl)(Cl)[N+]([O-])=O,14,12.1,8.987229
3,20,20,20,CCCC(OCC)OCC,20,4.9,5.025787
4,21,21,21,CCOC(C)OCC,21,3.4,4.9875965
5,34,34,34,C[CH]=[C]=[CH2],34,1.7,3.052691
6,40,40,40,CC(Cl)CCl,40,7.1,8.906524
7,64,64,64,C1COCO1,64,6.6,7.195844
8,87,87,87,CCC=C,87,1.3,6.444756
9,91,91,91,FC(Cl)=C,91,6.9,6.537595
10,95,95,95,CCOc1ccccc1Cl,95,8.1,13.895804
11,98,98,98,CCOc1ccc(Cl)cc1,98,6.3,6.7825356
12,112,112,112,COc1ccccc1[N+]([O-])=O,112,12.7,9.493561
13,121,121,121,CCCCCCCCO,121,5.0,4.973182
14,122,122,122,CCCCCCC=C,122,1.0,1.6212556
15,123,123,123,CCCCCO,123,5.9,5.213221
16,130,130,130,CC(C)C(O)C(C)(C)CO.CC(C)C(O)=O,130,6.1,6.8008776
17,134,134,134,[O-][N+](=O)c1ccc(F)c(F)c1F,134,7.7,10.665363
18,143,143,143,Sc1cc(Cl)c(Cl)cc1Cl,143,4.5,7.5198927
19,146,146,146,Oc1c(Cl)cc(Cl)cc1Cl,146,5.1,6.1419644
20,147,147,147,[O-][N+](=O)c1ccc(Cl)c(F)c1Cl,147,7.2,12.078545
21,161,161,161,OCC1CCC(CO)O1,161,8.5,9.287214
22,166,166,166,COc1cccc(OC)c1O,166,7.6,6.6954727
23,186,186,186,NC(=O)CCl,186,12.4,15.66764
24,187,187,187,CC(=O)OC(OC(C)=O)C(Cl)=C,187,7.3,5.356966
25,189,189,189,ClC1CCCCC1=O,189,13.0,10.110282
26,197,197,197,Clc1sccc1,197,6.2,8.269762
27,200,200,200,CC\C(=C/C)C=O,200,8.0,13.270293
28,201,201,201,CCCCC(CC)COC(C)=O,201,2.9,5.0043154
29,202,202,202,CCCCC(CC)COC(=O)C=C,202,4.3,5.178845
30,205,205,205,CCC(CC)CO,205,4.3,6.8921814
31,206,206,206,CCC(=C)CC,206,1.7,4.1854544
32,216,216,216,Cc1cnccn1,216,12.3,8.280259
33,219,219,219,CCC(C)CO,219,5.1,6.884473
34,230,230,230,NC(=O)CN1CCCC1=O,230,15.6,13.497043
35,241,241,241,Cc1ccccc1N,241,5.8,2.7539043
36,246,246,246,Clc1ccc(CC#N)cc1Cl,246,10.8,11.255673
37,252,252,252,Oc1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O,252,12.9,12.868208
38,269,269,269,COC(C)(C)CCO,269,6.3,7.6186695
39,276,276,276,CC(C)C=C,276,1.4,4.6092076
40,279,279,279,CCCCc1cccc(C)c1,279,0.1,0.17764524
41,288,288,288,COc1ccc(Cl)cc1,288,7.8,6.6017585
42,293,293,293,Sc1ccc(Cl)cc1,293,8.6,6.465712
43,295,295,295,CCN1CCOCC1,295,5.0,7.0264893
44,315,315,315,O=C1c2ccccc2C(=O)c3ccccc13,315,7.6,14.888092
45,317,317,317,CC(=C)c1ccccc1,317,2.4,2.8168707
46,325,325,325,CC(C)(O)C#N,325,12.2,13.346211
47,330,330,330,CC(=O)Oc1ccccc1C(O)=O,330,6.9,5.2634306
48,337,337,337,c1ccc2nc3ccccc3cc2c1,337,5.9,11.721472
49,343,343,343,Nc1ncnc2nc[nH]c12,343,16.0,15.264482
50,345,345,345,OCC(O)C(O)C(O)CO,345,12.0,8.941132
51,348,348,348,OC(=O)CCC=C,348,4.7,10.755274
52,378,378,378,O=Cc1ccccc1,378,7.4,9.51965
53,379,379,379,NC(=O)c1ccccc1,379,14.7,12.936783
54,384,384,384,OC(c1ccccc1)C(=O)c2ccccc2,384,9.7,10.172212
55,385,385,385,N#Cc1ccccc1,385,12.0,14.514112
56,387,387,387,s1cnc2ccccc12,387,5.2,6.7645774
57,391,391,391,OCc1ccccc1,391,6.3,6.6357384
58,392,392,392,NCc1ccccc1,392,4.6,5.9973717
59,397,397,397,CC(=C)C(=O)OCc1ccccc1,397,4.1,7.710252
60,400,400,400,ClCOCCl,400,8.2,7.058115
