,0,1,2,3,4,5,6
0,10,10,10,COC(CC(OC)OC)OC,10,6.8,6.3131065
1,23,23,23,FC(F)=C,23,3.6,2.8634098
2,31,31,31,ClCC(Cl)CCl,31,3.4,5.6781225
3,44,44,44,CCc1ccccc1CC,44,1.0,4.1194973
4,49,49,49,SCCS,49,8.7,7.8323574
5,51,51,51,[CH2]=[C]=[CH2],51,6.8,5.947992
6,54,54,54,FC(F)(F)c1cccc(c1)C(F)(F)F,54,0.0,0.9760852
7,56,56,56,Cl\C=C(/Cl)C=C,56,2.8,1.833875
8,58,58,58,CC(O)CCO,58,20.9,19.84644
9,59,59,59,ClCCCCl,59,3.0,3.9375613
10,70,70,70,ClCC=CCCl,70,2.0,1.7917838
11,81,81,81,CC=CBr,81,5.0,3.8950636
12,86,86,86,CCCCO,86,15.8,11.030055
13,88,88,88,CCC=COC,88,5.2,4.6261187
14,96,96,96,CCc1ccccc1Cl,96,2.2,5.6232853
15,101,101,101,Clc1cccc2ccccc12,101,2.5,1.3241416
16,107,107,107,CCCCCCCO,107,11.7,10.775826
17,109,109,109,CCCCCCO,109,12.5,11.824305
18,113,113,113,CC1(O)CCCCC1,113,12.0,8.503272
19,128,128,128,S1C=CSC1=C2SC=CS2,128,8.4,6.9885206
20,140,140,140,[O-][N+](=O)c1cccc(Cl)c1Cl,140,4.4,5.2889824
21,155,155,155,Cc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O,155,4.9,4.085566
22,156,156,156,FC(F)(F)c1cc(Cl)ccc1Cl,156,2.4,0.018794566
23,158,158,158,CCOC1CCC(OCC)O1,158,7.3,3.853361
24,163,163,163,COc1c(Cl)cccc1Cl,163,6.5,7.5091176
25,168,168,168,CCN(CC)CCO,168,12.0,13.384939
26,170,170,170,Nc1ccccn1,170,12.2,13.931733
27,174,174,174,CC(C)Br,174,4.7,5.4914856
28,192,192,192,CCOCCCl,192,4.6,5.152973
29,198,198,198,OC1CCC=C1,198,15.6,12.88319
30,199,199,199,CCCCCCCCC(C)O,199,10.0,11.285457
31,208,208,208,CCCCC(CC)CN,208,6.1,5.870748
32,209,209,209,N#Cc1occc1,209,8.2,5.2135677
33,210,210,210,CCCCCC(C)O,210,11.7,13.086006
34,218,218,218,CC1OCCO1,218,5.8,7.8052707
35,220,220,220,CCC(C)=C,220,1.3,3.3966532
36,231,231,231,CCCC(C)O,231,13.3,17.172474
37,233,233,233,OCCc1ccccc1,233,11.2,13.760603
38,240,240,240,CCSC,240,5.3,3.3189938
39,243,243,243,ClC(Cl)(Cl)C=C,243,3.4,5.6552258
40,244,244,244,FC(F)(F)c1ccc(Cl)c(Cl)c1,244,2.4,0.018794566
41,260,260,260,ClCc1cccc(Cl)c1,260,2.6,3.8356867
42,265,265,265,CCCCC(O)CC,265,11.7,12.892843
43,270,270,270,COCCC#N,270,7.8,5.9315557
44,274,274,274,Cc1ccon1,274,11.8,5.746343
45,277,277,277,CC(C)C(C)O,277,13.4,15.237511
46,286,286,286,ClC[CH]=[C]=[CH2],286,6.7,3.1720562
47,289,289,289,Clc1ccc(C=O)cc1,289,5.6,6.421824
48,294,294,294,CCOc1ccc(cc1)C(C)=O,294,6.4,6.5460463
49,296,296,296,CCc1ccc(O)cc1,296,12.6,11.831208
50,298,298,298,[O-][N+](=O)c1cc(F)ccc1F,298,3.7,3.9089556
51,306,306,306,Oc1ccc(cc1)[N+]([O-])=O,306,14.2,14.039635
52,308,308,308,C=Cc1ccncc1,308,6.8,9.588506
53,309,309,309,Oc1cc2[nH]ccc2cc1O,309,17.9,15.316309
54,321,321,321,CC(=O)Nc1ccccc1,321,13.5,10.493262
55,323,323,323,CC(=O)OC(C)=O,323,10.2,6.123918
56,327,327,327,CC#N,327,6.1,6.6064224
57,331,331,331,CCOC(=O)CC(CC(=O)OCC)(OC(C)=O)C(=O)OCC,331,8.6,5.5315595
58,332,332,332,CC(=O)CC(C)=O,332,6.2,8.823216
59,342,342,342,ClC(=O)C=C,342,5.4,4.7416835
60,344,344,344,OC(=O)CCCCC(O)=O,344,16.3,15.622096
61,352,352,352,BrCC=C,352,4.9,7.725669
62,361,361,361,C=CCN=C=S,361,8.5,7.526038
63,376,376,376,CCN=[N+]=[N-],376,12.9,7.9567394
64,377,377,377,ClC(Cl)c1ccccc1,377,2.4,3.6862926
65,381,381,381,[nH]1cnc2ccccc12,381,11.0,6.7764907
66,382,382,382,o1ncc2ccccc12,382,8.8,4.417421
67,394,394,394,CCCCOC(=O)c1ccccc1C(=O)OCc2ccccc2,394,3.1,4.168209
68,398,398,398,C1CCC(CC1)C2CCCCC2,398,0.0,0.27822995
69,409,409,409,ClCBr,409,3.5,4.0741844
70,411,411,411,BrC(Br)Br,411,7.0,6.8606405
71,413,413,413,BrC(=C)C=C,413,4.7,5.7851834
72,415,415,415,FC(F)(F)Br,415,0.0,1.3215656
73,420,420,420,CCCCOC(O)(CC)OCC,420,10.2,8.340801
74,422,422,422,CCCCOC=O,422,9.2,5.8061247
75,424,424,424,CCCCOC(=O)C(C)O,424,10.2,11.136037
76,425,425,425,CCCCCCCC\C=C/CCCCCCCC(=O)OCCCC,425,4.2,3.2046487
77,428,428,428,C1CCOC1,428,5.9,7.4872766
78,433,433,433,CCCC(Cl)=O,433,4.8,5.479816
79,435,435,435,CC1(C)C2CCC(C2)C1=C,435,3.1,7.034641
80,465,465,465,OC(=O)\C=C/c1ccccc1,465,10.6,11.666515
81,467,467,467,CC1=CC(=O)OC1=O,467,11.2,7.074259
82,479,479,479,C1CCCCCCCCCCC1,479,0.0,2.7412858
83,481,481,481,O=C1CCCCCC1,481,4.8,5.5853868
84,490,490,490,ClC1CCCCC1,490,2.0,1.3505254
85,493,493,493,C1CCCC1,493,1.8,2.898078
86,497,497,497,C1CC1,497,0.0,5.5933714
87,519,519,519,CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,519,2.6,8.836741
88,522,522,522,CC(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)C,522,2.9,5.696285
89,526,526,526,CCCCOCCCC,526,3.2,3.7247624
90,528,528,528,CCCCCOCCCCC,528,3.0,5.0969806
91,529,529,529,CCCOCCC,529,3.2,4.693799
92,536,536,536,COC(=O)CCCCC(=O)OC.COC(=O)CCCC(=O)OC.COC(=O)CCC(=O)OC,536,8.4,7.323166
93,551,551,551,FC(Cl)Cl,551,5.7,4.8203926
94,552,552,552,OCCNCCO,552,19.0,18.90463
95,553,553,553,CCOC(=O)CCCCC(=O)OCC,553,7.5,6.512627
96,557,557,557,CCOC(=O)CCCC(=O)OCC,557,7.8,6.9415045
97,558,558,558,CCC(=O)CC,558,4.7,6.4252453
98,570,570,570,C=COCCOCCOC=C,570,7.9,6.0744305
99,584,584,584,CC(C)COC(=O)CCCCC(=O)OCC(C)C,584,6.2,4.7225046
100,585,585,585,CC(C)NC(C)C,585,3.5,5.2872953
101,591,591,591,COC(=O)CCCCC(=O)OC,591,8.5,7.1132307
102,594,594,594,COCCOC,594,6.0,6.454655
103,596,596,596,CC(C)(O)CN,596,14.0,12.178963
104,614,614,614,O(c1ccccc1)c2ccccc2,614,4.0,5.4191313
105,618,618,618,CCCNCCC,618,4.1,9.873941
106,628,629,628,NCCc1ccc(O)c(O)c1,628,19.5,16.562353
107,630,631,630,CCCCCCCCCCCCCCCCCCCC,630,0.0,0.085111186
108,631,632,631,ClCC1CO1,631,7.6,3.6591046
109,634,635,634,CC[S](Cl)(=O)=O,634,6.8,1.3630215
110,643,644,643,CCN,643,10.7,10.785292
111,644,645,644,CCCCCC(=O)CC,644,4.1,4.7844696
112,657,658,657,CCOC(=O)CC#N,657,8.3,9.644563
113,671,672,671,CCOC(=O)CC,671,4.9,6.9167566
114,677,678,677,O=C1OCCO1,677,5.1,8.362604
115,678,679,678,OCCCl,678,17.2,15.662649
116,679,680,679,OCCC#N,679,17.6,10.314026
117,688,689,688,CC(O)=O.CC(O)=O.OCCO,688,9.8,10.740949
118,707,708,707,C[S](O)(=O)=O.C=C,707,9.6,9.7753
119,712,713,712,CC=CC(C)=O,712,4.5,5.899649
120,714,715,714,CCCOC#C,714,5.4,5.083116
121,721,722,721,CF,721,9.5,2.0333648
122,723,724,723,C=O,723,15.4,7.2271395
123,732,733,732,OCC(O)CO.OC(O)=O,732,17.4,20.156105
124,733,734,733,CC(O)=O.OCC(O)CO.OC(O)=O,733,9.2,14.476942
125,741,743,741,O=CC=O,741,13.3,9.606685
126,746,748,746,CCCCCCCCCCCCCCCC,746,0.0,0.15826665
