,0,1,2,3,4,5,6
0,1,1,1,CC(Cl)(Cl)Cl,1,2.0,2.9717164
1,13,13,13,BrC(Br)=C,13,7.0,6.2171736
2,14,14,14,CC(Cl)(Cl)[N+]([O-])=O,14,4.3,3.902395
3,20,20,20,CCCC(OCC)OCC,20,4.6,5.001076
4,21,21,21,CCOC(C)OCC,21,4.0,3.610268
5,34,34,34,C[CH]=[C]=[CH2],34,6.2,3.9905577
6,40,40,40,CC(Cl)CCl,40,2.9,3.3027904
7,64,64,64,C1COCO1,64,9.3,8.386713
8,87,87,87,CCC=C,87,3.9,4.7533264
9,91,91,91,FC(Cl)=C,91,4.0,1.9124843
10,95,95,95,CCOc1ccccc1Cl,95,4.4,6.377615
11,98,98,98,CCOc1ccc(Cl)cc1,98,4.4,4.4301057
12,112,112,112,COc1ccccc1[N+]([O-])=O,112,5.5,2.261378
13,121,121,121,CCCCCCCCO,121,11.2,11.227098
14,122,122,122,CCCCCCC=C,122,2.4,3.2907777
15,123,123,123,CCCCCO,123,13.9,12.543038
16,130,130,130,CC(C)C(O)C(C)(C)CO.CC(C)C(O)=O,130,9.8,15.397815
17,134,134,134,[O-][N+](=O)c1ccc(F)c(F)c1F,134,3.5,3.868683
18,143,143,143,Sc1cc(Cl)c(Cl)cc1Cl,143,9.1,5.534513
19,146,146,146,Oc1c(Cl)cc(Cl)cc1Cl,146,10.8,10.785908
20,147,147,147,[O-][N+](=O)c1ccc(Cl)c(F)c1Cl,147,4.2,2.1071708
21,161,161,161,OCC1CCC(CO)O1,161,18.9,16.13392
22,166,166,166,COc1cccc(OC)c1O,166,13.7,13.548046
23,186,186,186,NC(=O)CCl,186,12.8,12.721006
24,187,187,187,CC(=O)OC(OC(C)=O)C(Cl)=C,187,8.8,15.183111
25,189,189,189,ClC1CCCCC1=O,189,5.1,4.14246
26,197,197,197,Clc1sccc1,197,8.0,5.0908976
27,200,200,200,CC\C(=C/C)C=O,200,5.5,8.954268
28,201,201,201,CCCCC(CC)COC(C)=O,201,5.1,7.7113085
29,202,202,202,CCCCC(CC)COC(=O)C=C,202,3.0,7.426129
30,205,205,205,CCC(CC)CO,205,13.5,12.039876
31,206,206,206,CCC(=C)CC,206,3.5,3.9327242
32,216,216,216,Cc1cnccn1,216,10.5,8.780551
33,219,219,219,CCC(C)CO,219,14.3,13.473272
34,230,230,230,NC(=O)CN1CCCC1=O,230,11.2,14.5511675
35,241,241,241,Cc1ccccc1N,241,9.4,11.241469
36,246,246,246,Clc1ccc(CC#N)cc1Cl,246,4.4,2.3145633
37,252,252,252,Oc1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O,252,14.4,13.851899
38,269,269,269,COC(C)(C)CCO,269,12.9,11.311425
39,276,276,276,CC(C)C=C,276,3.8,3.1863484
40,279,279,279,CCCCc1cccc(C)c1,279,1.0,1.0059353
41,288,288,288,COc1ccc(Cl)cc1,288,6.7,5.2880726
42,293,293,293,Sc1ccc(Cl)cc1,293,10.6,6.426926
43,295,295,295,CCN1CCOCC1,295,6.6,4.9220357
44,315,315,315,O=C1c2ccccc2C(=O)c3ccccc13,315,4.8,4.0176954
45,317,317,317,CC(=C)c1ccccc1,317,2.4,2.1606123
46,325,325,325,CC(C)(O)C#N,325,15.5,9.146941
47,330,330,330,CC(=O)Oc1ccccc1C(O)=O,330,9.7,8.49532
48,337,337,337,c1ccc2nc3ccccc3cc2c1,337,2.0,11.497346
49,343,343,343,Nc1ncnc2nc[nH]c12,343,14.9,15.504384
50,345,345,345,OCC(O)C(O)C(O)CO,345,36.0,22.675058
51,348,348,348,OC(=O)CCC=C,348,11.3,11.984323
52,378,378,378,O=Cc1ccccc1,378,5.3,4.375974
53,379,379,379,NC(=O)c1ccccc1,379,11.2,12.422101
54,384,384,384,OC(c1ccccc1)C(=O)c2ccccc2,384,10.7,12.574125
55,385,385,385,N#Cc1ccccc1,385,3.3,6.276054
56,387,387,387,s1cnc2ccccc12,387,8.4,6.442428
57,391,391,391,OCc1ccccc1,391,13.7,12.657553
58,392,392,392,NCc1ccccc1,392,9.4,10.920594
59,397,397,397,CC(=C)C(=O)OCc1ccccc1,397,4.1,6.0670567
60,400,400,400,ClCOCCl,400,7.6,4.605729
61,401,401,401,O(c1ccccc1)c2cccc(Oc3cccc(Oc4ccccc4)c3)c2,401,5.1,7.139633
62,402,402,402,CC(C)(c1ccc(O)cc1)c2ccc(O)cc2,402,13.8,14.033368
63,406,406,406,[Br],406,0.0,6.7744894
64,418,418,418,CC(=O)C(C)=O,418,6.8,7.910371
65,441,441,441,ClC(Cl)(Cl)Cl,441,0.6,2.2027543
66,455,455,455,Clc1ccccc1,455,2.0,2.4949708
67,459,459,459,CSCCl,459,2.0,3.7148595
68,463,463,463,FC(F)=C(F)Cl,463,0.0,3.6957216
69,466,466,466,C1CC[C@@H]2CCCC[C@@H]2C1,466,0.0,1.5595989
70,474,474,474,N#CC#N,474,0.0,15.843992
71,484,484,484,OC1CCCCC1,484,13.5,15.3186655
72,488,488,488,C1CCC(CC1)c2ccccc2,488,1.0,2.0249941
73,492,492,492,C1C=CC=C1,492,2.0,2.7188015
74,502,502,502,CC(=C)C1CCC(=CC1)C,502,4.3,4.1578226
75,508,508,508,CC(CCl)OC(C)CCl,508,5.1,4.1372814
76,510,510,510,ClCCOCCCl,510,5.7,5.7374063
77,520,520,520,CC(C)CCCCOC(=O)c1ccccc1C(=O)OCCCCC(C)C,520,3.4,4.367605
78,524,524,524,CC(C)O[P](F)(=O)OC(C)C,524,5.9,6.8026567
79,540,540,540,CCCCNCCCC,540,4.3,3.9415004
80,550,550,550,COC(Cl)Cl,550,6.5,5.5945644
81,556,556,556,CCOCC,556,4.6,4.9762497
82,562,562,562,CCOC(=O)CCC(=O)OCC,562,8.7,9.793007
83,563,563,563,CCO[S](=O)(=O)OCC,563,5.1,7.144701
84,564,564,564,CCSCC,564,2.0,6.2159767
85,565,565,565,CCSSCC,565,5.7,4.4722285
86,577,577,577,CCCOCCOCCO,577,11.3,11.254978
87,592,592,592,CNC,592,11.2,6.8922663
88,600,600,600,CC(C)=C=O,600,4.8,9.06404
89,608,608,608,C[S](C)(=O)=O,608,12.3,6.32837
90,609,609,609,C[S](C)=O,609,10.2,7.0423627
91,612,612,612,c1ccc(cc1)C#Cc2ccccc2,612,3.2,3.824665
92,627,628,627,CCCCCCCCCCCCO,627,9.3,11.224436
93,632,633,632,O=C1CCCCCN1,632,3.9,11.801585
94,639,640,639,CCOC(C)=O,639,7.2,10.070668
95,641,642,641,CCC#C,641,5.0,5.2181797
96,642,643,642,CCOC(=O)C=C,642,5.5,11.460388
97,645,646,645,CCc1ccccc1,645,1.4,2.052199
98,646,647,646,CCOC(=O)c1ccccc1,646,6.0,5.6836553
99,647,648,647,CCBr,647,2.3,4.999979
100,648,649,648,CCCCOCC,648,4.7,3.1574492
101,659,660,659,CCOC#C,659,5.9,5.580959
102,663,664,663,CCI,663,6.0,4.1031227
103,681,682,681,ClCCCl,681,4.1,3.9603455
104,683,684,683,OCCO,683,26.0,12.611287
105,686,687,686,CCCCOC.OCCO,686,4.9,9.693552
106,698,699,698,CC(C)(C)OCCO,698,10.8,14.123802
107,699,700,699,CCCCOCCO,699,12.3,11.166569
108,702,703,702,CC(C)COCCO,702,9.6,11.714369
109,709,710,709,C1CS1,709,6.5,6.7744894
110,710,711,710,NCCN,710,17.0,12.250123
111,719,720,719,Fc1ccccc1,719,2.0,4.0755663
112,725,726,725,OC=O,725,14.0,15.395628
113,729,730,729,O=Cc1occc1,729,5.1,4.6634173
114,742,744,742,CCCCCCC,742,0.0,1.9021411
115,747,749,747,OC(F)(C(F)F)C(F)(F)F,747,14.7,15.768096
116,748,750,748,FC(F)=C(F)C(F)=C(F)F,748,0.0,6.9916153
117,751,753,751,Cc1c(C)c(C)c(C)c(C)c1C,751,0.0,4.458098
118,763,765,763,S,763,10.2,6.7744894
119,766,768,766,[nH]1ccc2ccccc12,766,6.5,5.952801
120,769,771,769,IC(=C)C=C,769,6.2,5.4996986
121,770,772,770,CC(C)CCOC(C)=O,770,7.0,6.7368684
122,775,777,775,CC(C)CO,775,15.9,13.232849
123,776,778,776,CC(C)COC=O,776,6.7,8.149948
124,779,781,779,CC(C)=C,779,1.5,5.100612
125,791,793,791,CC(C)OC(C)C,791,3.2,4.2839837
126,794,796,794,CC(C)CC(O)=O,794,10.7,9.645343
127,795,797,795,o1cccn1,795,11.2,10.672966
128,804,806,804,Nc1cccc(Cl)c1,804,9.8,10.983937
129,805,807,805,Cc1cccc(O)c1,805,13.7,12.677146
130,815,817,815,CC(=C)C(O)=O,815,12.0,13.295924
131,819,821,819,CO,819,10.0,17.19267
132,831,833,831,CBr,831,2.6,5.5429587
133,835,837,835,COC(=O)CC#N,835,9.9,6.672855
134,836,838,836,CC1CCCCC1,836,1.0,1.2124834
135,840,842,840,CC\C(C)=N\O,840,7.8,7.937849
136,854,856,854,COC(=O)C(C)=C,854,5.4,7.8365836
137,856,858,856,CCCC(C)=O,856,4.7,5.442264
138,860,862,860,C[S](=O)(=O)c1ccccc1,860,7.8,2.5639277
139,863,865,863,CC1=CN([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C(=O)NC1=O,863,32.8,8.991406
140,870,872,870,CSC=C,870,6.0,4.2996054
141,871,873,871,C[S](=O)(=O)C=C,871,4.8,5.748442
142,878,880,878,ICI,878,5.5,5.9013624
143,883,885,883,ClCNCCl,883,8.0,6.4895787
144,891,893,891,CC(=O)N1CCCC1=O,891,8.3,7.184151
145,897,899,897,CCCCN,897,8.0,9.789413
146,906,908,906,CN(C)Cl,906,7.9,4.36406
147,928,930,928,[O-][N+](=O)c1ccccc1,928,3.1,4.8522816
148,929,931,929,CC[N+]([O-])=O,929,4.5,5.642207
149,931,933,931,[O-][N+](=O)OCC(CO[N+]([O-])=O)O[N+]([O-])=O,931,10.9,14.785381
150,935,937,935,CCCCCCCCCc1ccccc1O,935,9.2,11.07879
151,951,953,951,CCCCCCCCCCCCCCCCCC,951,0.0,0.18339923
152,954,956,954,CCCCCCCC(O)=O,954,8.2,9.573189
153,955,957,955,CCCCCCCCOC(C)=O,955,5.1,6.343456
154,957,959,957,CCCCCCCC\C=C/CCCCCCCCO,957,8.0,12.803418
155,960,962,960,C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,960,0.0,0.45124894
156,962,964,962,ClC(=O)C(Cl)=O,962,7.5,6.576962
157,972,974,972,[O-][N+](=O)c1ccc(Cl)cc1,972,3.9,4.6264467
158,975,977,975,OC\C=C\c1ccc(O)cc1,975,17.3,16.749798
159,981,983,981,Cc1ccc(cc1)[N+]([O-])=O,981,3.6,5.041602
160,995,997,995,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,995,0.0,19.134981
161,1012,1014,1012,C1CCNCC1,1012,8.2,5.9507213
162,1015,1017,1015,O=CC#C,1015,8.7,10.723099
163,1016,1018,1016,CCC=O,1016,6.9,7.864657
164,1017,1019,1017,O=CC1CO1,1017,9.8,10.931967
165,1020,1022,1020,CCC(=O)OC(=O)CC,1020,7.7,6.4805703
166,1021,1023,1021,CCC#N,1021,5.5,4.2424507
167,1025,1027,1025,CCCOC=O,1025,8.6,7.304418
168,1028,1030,1028,CC1COC(=O)O1,1028,4.1,4.9456253
169,1038,1040,1038,COCC(C)OC(C)=O,1038,9.8,7.8614826
