,0,1,2,3,4,5,6
0,4,4,4,ClC(Cl)C(Cl)Cl,4,5.1,6.16499
1,11,11,11,CC(OCC=C)OCC=C,11,5.1,3.513463
2,15,15,15,CC(=O)C(Cl)Cl,15,7.6,11.049573
3,18,18,18,CCC(Cl)Cl,18,7.8,5.70237
4,22,22,22,CC(F)F,22,9.3,4.8143225
5,24,24,24,COC(C)OC,24,4.9,5.6499515
6,28,28,28,[nH]1nnc2ccccc12,28,15.6,8.696839
7,41,41,41,CC(Cl)=CCl,41,8.5,8.392992
8,42,42,42,FC(F)(Cl)C(F)(F)Cl,42,1.8,3.8344576
9,46,46,46,COc1ccccc1OC,46,4.4,5.9402823
10,52,52,52,C1OCOCO1,52,9.2,7.1984744
11,57,57,57,Cl/C=C/C=C,57,8.5,7.721279
12,61,61,61,Fc1c(Cl)cccc1Cl,61,9.1,6.2706037
13,68,68,68,OCCCCO.OC(=O)C=C.OC(=O)C=C,68,9.1,7.9583697
14,73,73,73,C1COCCO1,73,1.8,7.277259
15,74,74,74,C1COCCO1,74,6.8,7.277259
16,75,75,75,C1CSCCO1,75,6.6,8.812624
17,85,85,85,CCCCS,85,5.3,2.5970356
18,89,89,89,CCCCCCl,89,6.9,9.662131
19,93,93,93,CCC(Cl)[N+]([O-])=O,93,13.0,10.979234
20,99,99,99,CCCCCl,99,5.5,5.4638305
21,102,102,102,CC=CCl,102,6.9,6.0304747
22,105,105,105,CCOC(C)OCC(C)O,105,6.3,5.0089273
23,108,108,108,CCCCCC=C,108,1.1,0.6834062
24,114,114,114,Cn1ccnc1,114,15.6,10.664393
25,116,116,116,COC(C)=C,116,4.2,5.504848
26,117,117,117,Oc1cccc2ccccc12,117,6.3,3.9528825
27,126,126,126,CCCO,126,6.8,5.970039
28,132,132,132,ClC1(Cl)CCCC(Cl)(Cl)C1=O,132,14.0,13.292906
29,153,153,153,[O-][N+](=O)c1ccc(F)cc1F,153,11.0,10.403353
30,164,164,164,Oc1c(Cl)cccc1Cl,164,7.5,6.1114554
31,167,167,167,Cc1cccc(C)c1O,167,4.9,5.773768
32,169,169,169,CC(=O)c1sccc1,169,12.2,9.996971
33,173,173,173,CCC(C)Br,173,7.7,4.962948
