,0,1,2,3,4,5,6
0,2,2,2,CC(F)(F)F,2,0.0,0.68014884
1,3,3,3,BrC(Br)C(Br)Br,3,8.2,6.1565
2,6,6,6,BrC=C(Br)Br,6,8.0,9.553862
3,12,12,12,CC(Br)Br,12,8.8,5.4517083
4,25,25,25,CN(C)N,25,11.0,11.719097
5,27,27,27,Cc1cc(C)c(C)c(C)c1,27,0.5,2.9116502
6,30,30,30,ClCC(Cl)=CCl,30,3.4,3.9165747
7,39,39,39,ClC=CCl,39,3.2,3.8740819
8,43,43,43,CCOC(Cl)=CCl,43,6.0,7.098023
9,47,47,47,[O-][N+](=O)c1ccccc1[N+]([O-])=O,47,3.9,7.3727794
10,55,55,55,C=CC=C,55,5.6,5.629438
11,60,60,60,CC(Cl)=CCCl,60,2.7,3.0674496
12,63,63,63,COCCC(C)OC,63,5.2,5.3006263
13,66,66,66,O=[S]1(=O)CCCO1,66,9.0,7.5380793
14,67,67,67,OCCCO,67,23.2,18.635681
15,72,72,72,Oc1ccc(O)cc1,72,27.2,15.838763
16,76,76,76,ClCCCCCCl,76,1.5,-0.078006394
17,78,78,78,OCCCCCCCCCO,78,15.1,17.379728
18,83,83,83,Brc1cccc2ccccc12,83,4.1,5.151472
19,92,92,92,CC(Cl)[N+]([O-])=O,92,4.7,4.1363
20,100,100,100,CCCCCCCl,100,1.7,-1.0761995
21,106,106,106,CCOC(=C)CC,106,4.6,5.6815166
22,110,110,110,CCCCC=C,110,3.0,3.602044
23,120,120,120,CCCCCCCC=C,120,2.2,2.2265818
24,129,129,129,OCC(F)(F)F,129,16.4,15.1826105
25,135,135,135,o1ccc2ccccc12,135,5.7,5.7138085
26,136,136,136,OC[CH]=[C]=[CH2],136,16.8,17.458878
27,138,138,138,BrCC(Br)=C,138,6.4,5.9333787
28,139,139,139,ClC(=C)C(Cl)=C,139,2.8,4.797785
29,141,141,141,OCC(Cl)CCl,141,14.6,19.421417
30,178,178,178,CC=CC,178,2.9,4.3380527
31,182,182,182,CC(Cl)=C,182,2.2,3.728272
32,184,184,184,Cc1ccc(N)c(Cl)c1,184,8.9,8.467275
33,211,211,211,COC1CCCCO1,211,6.0,3.0431998
34,213,213,213,C\C=C/C(O)=O,213,12.4,11.5173235
35,215,215,215,CC1CCCCC1=O,215,4.7,4.2909846
36,224,224,224,CC=C(C)C,224,2.9,7.6715226
37,227,227,227,CC(C)[N+]([O-])=O,227,4.1,5.62018
38,237,237,237,OCC#C,237,18.8,14.280632
39,239,239,239,Cc1ccc(O)c(c1)C(C)(C)C,239,10.5,23.53302
40,242,242,242,Cc1ccccc1C=C,242,3.8,3.8573165
41,247,247,247,Cc1ccc(Cl)c(Cl)c1,247,2.5,3.3817186
42,256,256,256,CCCCOC(C)CCO,256,10.6,8.829337
43,273,273,273,CC1CCCC(=O)C1,273,4.7,5.4741263
44,275,275,275,C[C](C)=[C]=[CH2],275,4.5,8.611079
45,280,280,280,Nc1cccc(c1)[N+]([O-])=O,280,10.6,10.021881
46,290,290,290,Clc1ccc(cc1)C#N,290,4.1,4.0283537
47,291,291,291,Clc1ccc(cc1)C(Cl)(Cl)Cl,291,3.5,3.116489
48,292,292,292,OCc1ccc(Cl)cc1,292,13.0,16.835815
49,299,299,299,CCC(=O)c1ccc(F)cc1,299,3.5,7.3360724
50,311,311,311,O=C1C=C2NC=CC2=CC1=O,311,7.8,9.830122
51,316,316,316,O=C1C(=O)c2ccccc2c3ccccc13,316,4.8,3.0619838
52,318,318,318,CC=O,318,7.9,6.3252153
53,319,319,319,CC=NO,319,20.2,8.468398
54,328,328,328,CC(=O)c1ccccc1,328,4.0,8.048581
55,333,333,333,CC(Br)=O,333,5.2,7.6954045
56,336,336,336,CC(F)=O,336,5.7,7.8698053
57,351,351,351,NCC=C,351,10.6,13.01576
58,354,354,354,C=CCC#N,354,5.6,5.776685
59,355,355,355,CCOCC=C,355,5.1,5.416113
60,358,358,358,ICC=C,358,3.3,6.4602737
61,359,359,359,C=CC[N+]#[C-],359,5.4,5.347917
62,362,362,362,SCC=C,362,7.9,9.162811
63,363,363,363,CC(=C)C(=O)OCC=C,363,7.5,5.3688445
64,367,367,367,N,367,18.8,6.481672
65,370,370,370,COc1ccc(C=CC)cc1,370,6.0,5.252955
66,371,371,371,Nc1ccccc1,371,11.2,10.667747
67,380,380,380,c1ccccc1,380,2.0,6.481672
68,390,390,390,CC(=O)OCc1ccccc1,390,6.0,6.0302725
69,405,405,405,ClB(Cl)Cl,405,0.0,4.1012616
70,410,410,410,BrC=C,410,5.4,3.9359548
71,423,423,423,CCCCOC(C)=C,423,5.0,4.698186
72,427,427,427,CCCCOC(=O)C1CC=CCC1C,427,5.7,4.129401
73,429,429,429,CCCC=O,429,6.2,6.5505133
74,432,432,432,CCCC#N,432,5.1,4.9354143
75,438,438,438,O=C=O,438,5.7,7.4390025
76,439,439,439,S=C=S,439,0.6,3.2978344
77,447,447,447,[Cl],447,0.0,6.0492034
78,453,453,453,ClCC(Cl)=O,453,5.5,6.1546392
79,458,458,458,ClC(Cl)Cl,458,5.7,4.4659343
80,461,461,461,[O-][N+](=O)C(Cl)(Cl)Cl,461,7.0,4.989665
81,462,462,462,ClC(=C)C=C,462,2.1,3.889399
82,477,477,477,O=C1CCC1,477,5.2,6.599562
83,478,478,478,O=C1CCCCCCCCC1,478,4.1,4.2472854
84,486,486,486,C1CCC=CC1,486,2.0,4.2483473
85,494,494,494,O=C1CCCC1,494,5.2,6.599562
86,506,506,506,CCCCOC(=O)/C=C/C(=O)OCCCC,506,6.7,6.817129
87,513,513,513,COCCOCCOC,513,6.5,5.9786134
88,514,514,514,CCCCC(CC)CNCC(CC)CCCC,514,3.2,5.029629
89,523,523,523,CC(C)O[P](C)(=O)OC(C)C,523,5.7,7.6226835
90,532,532,532,CC(=O)CC(C)(C)O,532,10.8,11.194017
