,0,1,2,3,4,5,6
0,8,8,8,ClCC(Cl)Cl,8,6.8,4.1154594
1,16,16,16,CC(Cl)Cl,16,3.0,3.2755845
2,17,17,17,ClC(Cl)=C,17,2.4,3.9574318
3,19,19,19,CC=C(Cl)Cl,19,2.9,4.125172
4,26,26,26,Cc1ccc(C)c(C)c1C,26,0.5,3.2008417
5,32,32,32,Clc1cc(Cl)c(Cl)cc1Cl,32,3.4,4.142388
6,35,35,35,Cl\C=C\Br,35,2.3,3.4809783
7,36,36,36,OC1CCCCC1O,36,18.3,13.270523
8,37,37,37,O=C1CCCCC1=O,37,8.0,5.654549
9,38,38,38,BrC=CBr,38,3.0,5.8627434
10,45,45,45,Oc1ccccc1O,45,21.8,14.483943
11,48,48,48,C=C1CO1,48,6.7,6.3926935
12,50,50,50,C1Oc2ccccc2O1,50,5.9,7.3654966
13,53,53,53,Oc1cccc(O)c1,53,20.3,15.69207
14,103,103,103,CCCCCCCCCCO,103,10.5,8.511987
15,111,111,111,COC=CC=C,111,5.4,6.0052466
16,115,115,115,Cc1cccc2ccccc12,115,4.7,1.6552444
17,119,119,119,CCCCCCCCCO,119,11.0,8.90709
18,124,124,124,CCCC=C,124,3.8,3.6142216
19,127,127,127,CCCCCCCCCCCCC=C,127,1.9,2.4477353
20,142,142,142,ClCC(Cl)=C,142,3.0,3.3057642
21,149,149,149,Nc1ccc(Cl)cc1Cl,149,10.0,9.445723
22,150,150,150,Clc1ccc(C=O)c(Cl)c1,150,5.4,5.174183
23,151,151,151,[O-][N+](=O)c1ccc(Cl)cc1Cl,151,4.2,4.586842
24,152,152,152,Oc1ccc(Cl)cc1Cl,152,13.1,6.8862443
25,154,154,154,Cc1ccc(N)c(C)c1,154,8.7,8.449348
26,157,157,157,Oc1cc(Cl)ccc1Cl,157,12.1,14.044695
27,159,159,159,COC1CCC(OC)O1,159,8.2,6.9107456
28,160,160,160,Cc1[nH]c(C)cc1,160,6.8,8.432112
29,162,162,162,Cn1cnc2nc(Cl)nc(Cl)c12,162,14.2,3.760534
30,171,171,171,OCC(Br)=C,171,16.2,17.53661
31,175,175,175,Brc1sccc1,175,4.6,6.9493103
32,180,180,180,N#CC#CC#N,180,8.0,2.834213
33,190,190,190,CC(=O)OCCCl,190,8.8,6.502298
34,191,191,191,ClCCc1ccccc1,191,2.2,3.4278748
35,194,194,194,Oc1ccccc1Cl,194,13.9,11.34099
36,207,207,207,CCCCC(CC)CO,207,11.8,10.92983
37,225,225,225,Cc1occc1,225,7.4,7.9613757
38,226,226,226,CC(CO)[N+]([O-])=O,226,15.4,14.770993
39,229,229,229,CCCCCCC(C)O,229,11.0,10.723883
40,232,232,232,OCCOc1ccccc1,232,14.3,10.886665
41,245,245,245,[O-][N+](=O)c1ccc(Cl)c(Cl)c1,245,4.1,4.8111057
42,253,253,253,C=CCN=[N+]=[N-],253,13.4,9.474661
43,255,255,255,C=CCC#N,255,5.6,5.8804207
44,262,262,262,ClCCC#N,262,6.1,4.908386
45,263,263,263,ClCC#C,263,2.3,4.1440315
46,282,282,282,CC(=O)c1ccc(cc1)C(F)(F)F,282,3.5,4.09589
47,283,283,283,Nc1ccncc1,283,12.9,9.806193
48,287,287,287,Cc1ccc(Cl)cc1[N+]([O-])=O,287,3.8,4.5115757
49,297,297,297,CCC1COC(=O)O1,297,3.0,3.6562595
50,301,301,301,OC(=O)C=Cc1ccc(O)cc1,301,15.9,15.5296
51,303,303,303,COc1ccc(cc1)C(C)=O,303,7.0,7.563441
52,304,304,304,COc1ccc(cc1)C#N,304,5.4,6.4459534
53,313,313,313,[O-][N+](=O)c1ccc(Br)cc1C(F)(F)F,313,4.9,1.1197757
54,320,320,320,CC(N)=O,320,19.3,11.88049
55,322,322,322,CC(O)=O,322,13.5,11.373492
