,0,1,2,3,4,5,6
0,1,1,1,CC(Cl)(Cl)Cl,1,16.8,16.025833
1,13,13,13,BrC(Br)=C,13,16.2,16.844202
2,14,14,14,CC(Cl)(Cl)[N+]([O-])=O,14,16.8,16.388582
3,20,20,20,CCCC(OCC)OCC,20,15.4,15.49557
4,21,21,21,CCOC(C)OCC,21,15.0,15.25309
5,34,34,34,C[CH]=[C]=[CH2],34,15.0,15.054922
6,40,40,40,CC(Cl)CCl,40,17.3,16.119892
7,64,64,64,C1COCO1,64,18.1,16.537699
8,87,87,87,CCC=C,87,13.2,15.023553
9,91,91,91,FC(Cl)=C,91,16.0,15.1979685
10,95,95,95,CCOc1ccccc1Cl,95,19.2,18.707554
11,98,98,98,CCOc1ccc(Cl)cc1,98,19.3,18.916546
12,112,112,112,COc1ccccc1[N+]([O-])=O,112,19.6,19.306519
13,121,121,121,CCCCCCCCO,121,16.0,15.841878
14,122,122,122,CCCCCCC=C,122,15.3,15.482473
15,123,123,123,CCCCCO,123,15.9,15.695978
16,130,130,130,CC(C)C(O)C(C)(C)CO.CC(C)C(O)=O,130,15.1,15.931111
17,134,134,134,[O-][N+](=O)c1ccc(F)c(F)c1F,134,19.5,20.143152
18,143,143,143,Sc1cc(Cl)c(Cl)cc1Cl,143,21.0,21.348913
19,146,146,146,Oc1c(Cl)cc(Cl)cc1Cl,146,20.3,20.613398
20,147,147,147,[O-][N+](=O)c1ccc(Cl)c(F)c1Cl,147,19.9,19.679543
21,161,161,161,OCC1CCC(CO)O1,161,17.9,18.008368
22,166,166,166,COc1cccc(OC)c1O,166,19.3,18.595493
23,186,186,186,NC(=O)CCl,186,17.6,18.218393
24,187,187,187,CC(=O)OC(OC(C)=O)C(Cl)=C,187,16.7,16.203815
25,189,189,189,ClC1CCCCC1=O,189,18.5,18.03548
26,197,197,197,Clc1sccc1,197,19.2,20.089678
27,200,200,200,CC\C(=C/C)C=O,200,16.1,16.054348
28,201,201,201,CCCCC(CC)COC(C)=O,201,15.8,16.075724
29,202,202,202,CCCCC(CC)COC(=O)C=C,202,15.3,16.05069
30,205,205,205,CCC(CC)CO,205,15.8,15.832789
31,206,206,206,CCC(=C)CC,206,14.9,15.366685
32,216,216,216,Cc1cnccn1,216,18.3,19.591482
33,219,219,219,CCC(C)CO,219,16.0,15.800091
34,230,230,230,NC(=O)CN1CCCC1=O,230,17.5,18.830973
35,241,241,241,Cc1ccccc1N,241,19.4,19.02086
36,246,246,246,Clc1ccc(CC#N)cc1Cl,246,20.5,19.790468
37,252,252,252,Oc1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O,252,19.5,19.322132
38,269,269,269,COC(C)(C)CCO,269,16.0,15.535352
39,276,276,276,CC(C)C=C,276,14.0,15.014944
40,279,279,279,CCCCc1cccc(C)c1,279,17.4,17.453928
41,288,288,288,COc1ccc(Cl)cc1,288,19.6,19.317556
42,293,293,293,Sc1ccc(Cl)cc1,293,20.8,20.544903
43,295,295,295,CCN1CCOCC1,295,17.7,16.549232
