,number,actual,predict,SMILES
0,834,6.1,4.953883171081543,CCCCC(C)=O
1,733,25.5,12.523959159851074,OCC(O)CO.OC(O)=O
2,679,8.8,11.394599914550781,OCCCl
3,30,7.8,8.76225757598877,ClCC(Cl)=CCl
4,381,14.9,7.039000988006592,[nH]1cnc2ccccc12
5,231,6.4,4.38288688659668,CCCC(C)O
6,326,4.6,6.198809623718262,CON=C(C)C
7,131,0.0,2.6919615268707275,CC(C)CC(C)(C)C
8,31,12.3,7.714290618896484,ClCC(Cl)CCl
9,283,16.1,10.09899616241455,Nc1ccncc1
10,968,9.3,10.66867733001709,Brc1ccc(cc1)C#N
11,914,2.9,3.433164358139038,CCCCCCCOC(C)=O
12,439,0.0,7.2564473152160645,S=C=S
13,744,0.0,1.0139433145523071,CCCCCCC
14,770,3.6,5.964217662811279,IC(I)I
15,437,6.4,4.76164436340332,[nH]1c2ccccc2c3ccccc13
16,574,9.2,6.563626289367676,CCOCCOCCO
17,1002,5.9,4.806041717529297,Oc1ccccc1
18,259,5.6,6.299607276916504,CC(=C)CCl
19,403,14.6,9.960860252380371,Oc1ccc(cc1)[S](=O)(=O)c2ccc(O)cc2
20,538,2.2,4.619781970977783,O=C(CCCCCCCCC(=O)OCc1ccccc1)OCc2ccccc2
21,366,8.8,4.613951683044434,Cc1ccc(F)c(F)c1F
22,676,6.4,6.546664237976074,CCOC#CC
23,473,27.6,18.021419525146484,[Ca++].NC#N
24,1102,19.4,13.74740982055664,NC(N)=S
25,706,5.5,6.695510387420654,COCCOC(C)=O
26,354,14.3,11.652759552001953,C=CCC#N
27,384,9.7,5.441131114959717,OC(c1ccccc1)C(=O)c2ccccc2
28,285,6.0,5.837997913360596,BrCCC=C
29,630,5.1,10.547369003295898,CNC(C)Cc1ccc2OCOc2c1
30,1082,5.7,5.018929958343506,ClC(Cl)=C(Cl)Cl
31,290,8.0,9.572293281555176,Clc1ccc(cc1)C#N
32,221,10.6,7.271320819854736,CC(=C)C(Cl)=O
33,159,7.2,6.006178855895996,COC1CCC(OC)O1
34,41,8.5,7.705582618713379,CC(Cl)=CCl
35,300,15.2,9.468757629394531,Oc1ccc(C=O)cc1
36,42,1.8,2.6513357162475586,FC(F)(Cl)C(F)(F)Cl
37,316,17.1,7.896965503692627,O=C1C(=O)c2ccccc2c3ccccc13
38,1139,7.8,6.982120990753174,C1CSC1
39,251,11.2,9.594645500183105,Fc1cc(F)cc(c1)C#N
40,862,16.9,11.591135025024414,C[S](=O)(=O)c1ccccc1
41,1119,2.0,4.528446674346924,FC(Cl)(Cl)Cl
42,493,0.0,1.4959843158721924,C1CCCC1
43,359,13.0,5.352352142333984,C=CC[N+]#[C-]
44,952,0.1,2.752639055252075,CCCCc1ccccc1C
45,225,2.8,7.567343235015869,Cc1occc1
46,585,1.7,4.057826995849609,CC(C)NC(C)C
47,332,10.0,8.86707592010498,CC(=O)CC(C)=O
48,103,4.7,2.839116334915161,CCCCCCCCCCO
49,998,0.0,2.544750928878784,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
50,818,9.5,10.077677726745605,CC(=C)C#N
51,1164,6.0,6.673081874847412,OCCOCCOCCOC=C
52,489,3.1,3.501080274581909,NC1CCCCC1
53,448,14.0,12.123791694641113,ClCC=O
54,983,11.0,9.543084144592285,Cc1ccc(cc1)[N+]([O-])=O
55,722,10.6,4.561463356018066,CF
56,887,11.4,11.007713317871094,CCN(CC)C=O
57,971,6.8,5.702267169952393,Cc1ccc(Br)cc1
58,974,8.9,9.78207778930664,[O-][N+](=O)c1ccc(Cl)cc1
59,1071,17.5,13.609281539916992,O=C1CCC(=O)O1
60,1083,4.3,3.9407033920288086,CCO[Si](OCC)(OCC)OCC
61,416,11.7,9.840795516967773,C=C\C=C/C#N
62,296,5.2,5.3277363777160645,CCc1ccc(O)cc1
63,52,9.2,13.199238777160645,C1OCOCO1
64,129,8.3,6.0553765296936035,OCC(F)(F)F
65,986,8.8,7.29900598526001,C[n+]1ccc(cc1)c2cc[n+](C)cc2
66,341,12.8,11.25199031829834,C=CC#N
67,57,8.5,7.001364231109619,Cl/C=C/C=C
68,73,1.8,9.646357536315918,C1COCCO1
69,520,7.2,4.753836631774902,CC(C)CCCCOC(=O)c1ccccc1C(=O)OCCCCC(C)C
70,551,3.1,5.710362434387207,FC(Cl)Cl
71,1169,3.5,3.9445018768310547,CC(C)OC=C
72,1146,0.0,0.9489968419075012,CCCCCCCCCCC
73,1024,10.3,8.866076469421387,CCC(Cl)=O
74,1185,16.6,12.116711616516113,O=C1CCCO1
75,335,4.2,2.1033380031585693,C#C.C#C
76,465,3.9,6.492217540740967,OC(=O)\C=C/c1ccccc1
77,171,9.9,8.931438446044922,OCC(Br)=C
78,38,4.9,10.031747817993164,BrC=CBr
79,596,9.2,6.629745960235596,CC(C)(O)CN
80,511,5.0,3.835638999938965,CCCCC(CC)COC(=O)CCCCCCCCC(=O)OCC(CC)CCCC
81,108,1.1,2.477482318878174,CCCCCC=C
82,209,15.0,13.510185241699219,N#Cc1occc1
83,879,7.3,9.218109130859375,ClCCl
84,820,12.3,8.700357437133789,CO
85,121,5.0,3.3612592220306396,CCCCCCCCO
86,582,6.3,6.289861679077148,SS
87,907,13.7,9.062760353088379,CCCC(N)=O
88,938,10.2,3.102783679962158,CCCCCCCCCC(C)(O)Oc1ccccc1
89,725,26.2,16.976455688476562,NC=O
90,147,7.2,9.56849193572998,[O-][N+](=O)c1ccc(Cl)c(F)c1Cl
91,1008,18.6,16.252138137817383,O[P](O)(O)=O
92,842,4.9,5.704960346221924,CC\C(C)=N\O
93,320,18.7,12.818120002746582,CC(N)=O
94,517,3.7,4.255595684051514,CC(C)CC(=O)CC(C)C
95,106,4.2,3.1544721126556396,CCOC(=C)CC
96,932,16.6,11.905407905578613,[O-][N+](=O)C=C
97,4,5.1,5.0421833992004395,ClC(Cl)C(Cl)Cl
98,181,10.2,8.195304870605469,OCC(Cl)=C
99,78,7.0,4.894412994384766,OCCCCCCCCCO
100,348,4.7,7.486329078674316,OC(=O)CCC=C
101,603,10.8,7.957387447357178,COC(=O)c1ccccc1C(=O)OC
102,1011,14.4,10.793402671813965,O=C1OC(=O)c2ccccc12
103,145,3.9,6.991031169891357,COc1c(Cl)cc(Cl)cc1Cl
104,1130,7.6,7.052489757537842,COCCOCCOCCO
105,26,0.5,2.93302059173584,Cc1ccc(C)c(C)c1C
106,852,11.5,11.362198829650879,CN=C=O
107,342,11.6,7.985083103179932,ClC(=O)C=C
108,446,7.4,8.210626602172852,ClC(Cl)(Cl)C=O
109,1150,3.4,3.7202835083007812,CCCCC(CC)COC=C
110,768,7.5,6.269012928009033,[nH]1ccc2ccccc12
111,587,1.8,6.6419267654418945,COCOC
112,594,6.0,5.70168399810791,COCCOC
113,799,8.2,9.301554679870605,N[C@@H](Cc1ccc(O)c(O)c1)C(O)=O
114,484,4.1,3.6017231941223145,OC1CCCCC1
115,1042,7.0,5.51511287689209,CCCOCC(C)O
116,378,7.4,7.60115909576416,O=Cc1ccccc1
117,271,6.0,5.3736090660095215,CC=CCO
118,639,3.3,5.636624813079834,CCOC(C)OC(=O)CC
119,112,12.7,9.927895545959473,COc1ccccc1[N+]([O-])=O
120,1000,0.0,2.4900777339935303,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
121,258,5.7,9.753379821777344,OCCCCl
122,488,0.0,3.403533935546875,C1CCC(CC1)c2ccccc2
123,597,6.1,4.932323455810547,COC
124,328,9.0,6.860647201538086,CC(=O)c1ccccc1
125,298,7.2,10.01153564453125,[O-][N+](=O)c1cc(F)ccc1F
126,803,6.9,8.685992240905762,N[C@@H](Cc1ccc(O)cc1)C(O)=O
127,396,3.8,3.6804165840148926,CCOCc1ccccc1
128,629,10.3,8.348194122314453,NCCc1ccc(O)c(O)c1
129,148,7.6,8.049071311950684,[O-][N+](=O)c1cc(c(Cl)cc1Cl)C(F)(F)F
130,885,7.5,10.547273635864258,ClCNCCl
131,1140,10.5,11.565446853637695,CO[P](=O)(OC)OC
132,83,3.1,5.08911657333374,Brc1cccc2ccccc12
133,79,4.4,5.909677982330322,CC(=O)OC=CC=C
134,71,7.7,6.97352933883667,ClCCCCCl
135,602,13.1,12.124134063720703,CO[P](C)(=O)OC
136,1091,8.2,10.07567024230957,CN(C)C(=O)N(C)C
137,68,9.1,8.585909843444824,OCCCCO.OC(=O)C=C.OC(=O)C=C
138,1182,18.2,14.15338134765625,O=C1CCO1
139,1152,7.2,5.525776386260986,CC(=O)OC=C
140,1046,8.9,7.328158378601074,C[C@@H]1CCC(=C(C)C)C(=O)C1
141,418,5.1,11.165531158447266,CC(=O)C(C)=O
142,1108,12.4,7.17024040222168,O=C\C=C\c1ccccc1
143,241,5.8,5.973787784576416,Cc1ccccc1N
144,501,10.3,4.910445213317871,CC1(C)[C@H]2CC[C@@]1(C)C(=O)C2
145,1123,12.3,7.105465412139893,Cc1ccc(O[P](=O)(Oc2ccc(C)cc2)Oc3ccc(C)cc3)cc1
146,10,7.1,7.22821569442749,COC(CC(OC)OC)OC
147,414,8.1,5.288046836853027,ClC(Cl)(Cl)Br
148,540,3.0,2.7719881534576416,CCCCNCCCC
149,174,8.3,6.039117813110352,CC(C)Br
150,62,9.9,9.568329811096191,OC(CCl)CCl
151,2,10.0,2.949707269668579,CC(F)(F)F
152,205,4.3,5.948617935180664,CCC(CC)CO
153,438,6.3,9.850696563720703,O=C=O
154,46,4.4,5.275052547454834,COc1ccccc1OC
155,637,8.8,8.580243110656738,CCO
156,671,3.2,3.159590721130371,CCCCCCCC\C=C/CCCCCCCC(=O)OCC
157,1157,4.1,3.384809732437134,CCCCOC=C
158,1048,10.4,12.755306243896484,[nH]1cccn1
159,307,8.1,7.820018768310547,C=CCCC=O
160,1101,4.5,4.374882698059082,Sc1ccccc1
161,35,6.6,10.567561149597168,Cl\C=C\Br
162,1142,3.5,13.857571601867676,Cc1ccc(c(c1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O
163,947,4.9,4.607905864715576,Cc1ccccc1Cl
164,994,0.0,3.787562131881714,FC(F)(F)C1(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F
165,247,9.8,5.866293907165527,Cc1ccc(Cl)c(Cl)c1
166,927,2.0,3.4706296920776367,c1ccc2ccccc2c1
167,162,11.7,10.415451049804688,Cn1cnc2nc(Cl)nc(Cl)c12
168,534,4.4,4.321990966796875,C=CCOCC=C
169,990,8.1,4.978404998779297,Fc1c(F)c(F)c(c(F)c1F)C(=O)c2ccccc2
170,65,2.5,3.2038304805755615,CC=CC=C
171,399,1.0,2.8445568084716797,c1ccc(cc1)c2ccccc2
172,220,1.8,3.3243062496185303,CCC(C)=C
173,822,9.0,9.222795486450195,COCO
174,216,12.3,9.35227108001709,Cc1cnccn1
175,1149,6.7,6.828610897064209,ClCCOC=C
176,976,6.2,4.638469219207764,Cc1ccc(Cl)cc1
177,758,8.4,6.621725082397461,OCCCCCCO
