C=CCNCC=C,6.7
O[P](O)(O)=O,28.4
CC=CCl,2.2
CCOC(Cl)=CCl,6.0
[CH2]=[C]=[CH2],6.8
CCCOCCO,13.5
Cc1ccc(O[P](=O)(Oc2ccc(C)cc2)Oc3ccc(C)cc3)cc1,4.5
CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,2.6
CCCCc1ccccc1C,1.0
CC(=O)c1sccc1,9.3
O=C1CCCCC1=O,8.0
CCCC(F)(F)C(F)(F)C(O)(F)F,9.9
[O-][N+](=O)OCCO[N+]([O-])=O,6.0
CC=CC=C,4.0
Oc1cc2[nH]ccc2cc1O,17.9
[O-][N+](=O)c1cccc(Cl)c1Cl,4.4
CC1CO1,6.7
FC(F)(F)c1cccc(c1)C(F)(F)F,0.0
CCC=C,3.9
O=C1CCO1,9.0
CCCCCCCC=C,2.2
OO,42.7
CCCOC(=O)C(C)=C,7.0
OCC(Cl)=C,16.4
CCCCOCCOCCOC(C)=O,8.2
CC1(C)[C@H]2CC[C@@]1(C)C(=O)C2,5.2
C1CCNCC1,8.2
[nH]1ccnn1,15.0
COC(C)(C)C,5.0
COCCOCCO,12.6
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.0
CC(C)COC(=O)CCCCC(=O)OCC(C)C,6.2
CCN1CCCC1=O,7.0
CCO[S](=O)(=O)OCC,5.1
C1CCC(CC1)c2ccccc2,1.0
CCCCC(O)CC,11.7
ClC(Cl)(Cl)C(Cl)(Cl)Cl,0.0
CCOC(=O)c1ccccc1,6.0
CC#CC,7.6
[O-][N+](=O)CCl,5.5
Cc1cc(C)cc(C)c1,0.6
C[n+]1ccc(cc1)c2cc[n+](C)cc2,5.9
FC(=C)C=C,1.0
O=CC1CO1,9.8
CSc1ccccc1,4.7
Cc1ccc(N)c(C)c1,8.7
CC(C)OC(C)=O,8.2
CCCCCCCCCCCCCCCCCC(=O)OCCCC,3.5
OCCCO,23.2
FC(F)(F)Br,0.0
CCOCCC=O,7.4
CCOC(C)=O,7.2
Cc1cccc2ccccc12,4.7
CCOC(=O)C=Cc1ccccc1,4.1
COC#C,6.5
C/C=C/C#N,5.5
CCCCOC(=O)C=C,4.9
CC(C)=C,1.5
ClC(=C)C=C,2.1
CC(Cl)=O,5.8
Cc1ccc(Cl)c(O)c1,13.1
CCCS,5.7
O=C(OCc1ccccc1)c2ccccc2,5.2
CC12CCC(CC1)C(C)(C)O2,3.4
CCCCC(CC)COC(=O)C=C,3.0
CCCO,17.4
CCCCC=O,5.8
COC(=O)CCC(=O)OC,8.8
CCCCCC=C,2.6
CCOC,6.0
ClC1C(Cl)(Cl)C1(Cl)Cl,3.7
CCOCC,4.6
COc1ccc(N)cc1,11.3
CN(C)C(=S)N(C)C,10.5
N#CSC#N,0.0
C=O,15.4
CC1CCCCC1=O,4.7
COc1cc(C=O)ccc1O,11.2
C=COC=O,9.7
C=CCOCC=C,5.3
CC(=O)CCl,5.5
CCC(C)=C,1.3
FC(F)Cl,5.7
OCCOc1ccccc1,14.3
CCOc1ccccc1,4.0
COC(=O)CCCCC(=O)OC.COC(=O)CCCC(=O)OC.COC(=O)CCC(=O)OC,8.4
CSSC,6.5
OCCCCCCCCCO,15.1
C=CC1CO1,7.4
COC1OCCO1,7.7
CCCCCC,0.0
COCBr,7.0
CC(=C)C(O)=O,12.0
CN1CCCC1=O,7.2
CCCCNCCCC,4.3
CCO,19.4
OCCc1ccccc1,11.2
C1CCc2ccccc2C1,2.9
CCCCCCCCCCCCC=C,1.9
Clc1ccc(Cl)c(Cl)c1,3.2
FC(F)(F)C1(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,0.0
O=CCCC=O,10.5
Cl[S](Cl)=O,6.1
CC(C)[N+]([O-])=O,4.1
OC(=O)c1ccccc1O,13.7
C=C1CC(=O)O1,7.8
CCSC,5.3
CC1(C)C2CC3C(C2)C13C,0.0
C1CN1,9.8
CCCCCC(=O)OC(C)C=C,5.8
CN(C)N,11.0
FC=C,1.0
CC(O)=O.OCC(O)CO.OC(O)=O,9.2
CCCCCCCO,11.7
CCC(C)CO,14.3
C1CCOC1,8.0
COC(C)CCO,13.6
CC,0.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.0
CF,9.5
CCc1ccc(CC)cc1,0.6
CCCCC(CC)COC=C,4.2
CCCCCCOCCO,11.4
CCSC,2.5
C=CCC#N,5.6
CC(F)=O,5.7
CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,9.0
CCCCCCCCCCCC,0.0
CCC(=O)OCCC(C)C,5.6
CCOC(=O)CC(C)=O,8.3
C1CC[C@@H]2CCCC[C@H]2C1,0.0
COCC(C)O,11.6
CC(Cl)(Cl)[N+]([O-])=O,4.3
CCCC(OCC)OCC,4.6
S=C1CCCO1,6.2
CC#C,9.2
OCC1CCCO1,12.9
CCCCOCCOCCCC,4.2
COC1CCCC1,4.3
IC(=C)C=C,6.2
COC(C)OC,4.9
ClC=CCl,3.2
N#CC1CC1,5.7
CCOC(=O)CC,4.9
CCSCCCl,6.1
o1cccc1,5.3
[O-][N+](=O)c1ccc(Cl)c(Cl)c1,4.1
OCCOC(=O)C=C,13.4
O=[S]1(=O)CCCO1,9.0
COC(C)(C)CCO,12.9
C1COCO1,9.3
CC1(C)CO1,5.8
ClCCCCCl,2.8
ClC(Cl)C=O,7.5
ClC1CC1,2.2
Cc1ccc(Cl)cc1[N+]([O-])=O,3.8
CCOCCOC(=O)C=C,9.3
Oc1ccc(cc1)[S](=O)(=O)c2ccc(O)cc2,16.3
CC1=CCC2CC1C2(C)C,3.1
CCCO[N+]([O-])=O,4.1
ClC(Cl)(Cl)Br,6.0
C1CCOCC1,6.0
O=C1OCCO1,5.1
ClCCOCCCl,5.7
CC1OCCO1,5.8
CC(C)OCCO,13.1
CC(=O)OC(C)(C)C,6.0
N(c1ccccc1)c2ccccc2,5.9
CCCCOCCCC,3.2
C#Cc1ccccc1,4.0
[O-][N+](=O)c1cc(F)ccc1F,3.7
CN(C)Cl,7.9
CCC#N,5.5
CCCOC(=O)CC,5.7
CC(C)=CCl,4.2
CC(Br)Br,8.8
OCC(O)C1OC(=C(O)C1=O)O,25.5
CCCCOC(=O)CCC,5.6
CCCCS,4.5
CCCCOC(=O)CC(O)(CC(=O)OCCCC)C(=O)OCCCC,10.1
[O-][N+](=O)c1ccc(Br)cc1C(F)(F)F,4.9
CCOC(=O)CC(=O)OCC,8.3
OCCO.O[S](O)=O,5.1
CCN,10.7
Clc1ccccc1C=C,3.9
CN=C=O,2.5
OC(=O)C(Cl)=C,12.4
C\C=C(/C)C=O,6.8
Nc1ccc(Cl)cc1Cl,10.0
CCCCCO,13.9
CCCOCCOCCO,11.3
CC1(C)C2CCC1C(=C)C2,3.1
OC1CCOC1,16.3
FC(F)(F)c1cc(Cl)ccc1Cl,2.4
CCCCOCCOCCO,6.0
CCC(=O)C=C,4.5
CC1CN1,6.5
