N=C=O,13.6
Cc1cccc(C)c1C,1.0
Fc1c(Cl)cccc1Cl,2.7
COC(=O)CCC(C)C(=O)OC,5.0
ClC(Cl)(Cl)C=C,3.4
NCC=C,10.6
CC(C)COC(=O)C(C)C,5.8
Clc1ccc(c2ccccc2)c(Cl)c1Cl,4.1
CC(C)O[P](C)(=O)OC(C)C,5.7
CC(C)Cl,2.0
CC=C(Cl)Cl,2.9
NCCc1c[nH]c2ccc(O)cc12,14.4
BrCC(Br)=C,6.4
CCC(N)=O,11.5
CCO[Si](OCC)(OCC)OCC,0.6
CO[N+]([O-])=O,4.8
CCl,3.9
ClC1=CC(=O)OC1=O,11.5
CCOCc1ccccc1,3.8
C[S](=O)(=O)c1ccccc1,7.8
CCCCOC(=O)c1ccccc1C(=O)OCCCC,4.1
BrC(=C)C=C,4.7
CC(O)CCl,15.3
CCC(C)Br,4.4
CC(=O)c1ccc(Cl)cc1,4.0
CCCCCCCCCCCCCC,0.0
CCCCCl,2.0
CCCCCCOCCOCCO,10.0
FC(F)=C(F)F,0.0
COC,5.7
CCCCCCCCCCCCO,9.3
CCCCC(=O)CC,4.1
CC(C)NC(C)C,3.5
CCOC(=O)CCCC(=O)OCC,7.8
CC(O)=O.CC(O)=O.OCCO,9.8
CC(=C)CCl,2.0
CNCC(O)c1ccc(O)c(O)c1,19.9
ClC(Cl)=C(Cl)Cl,0.0
[Ca++].NC#N,16.8
CC(O)CO,21.3
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.0
C/C=C/C=O,7.4
C=CC=O,8.6
CC(C)CC=O,5.0
C=CCN=C=S,8.5
IC[CH]=[C]=[CH2],6.2
O=C\C=C\c1ccccc1,6.2
COC(Cl)=O,8.5
O=[P](Oc1ccccc1)(Oc2ccccc2)Oc3ccccc3,6.8
CCCOC=O,8.6
ClC1CCCCC1,2.0
[O-][O+]=O,0.0
FC(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,0.0
C[C](C)=[C]=[CH2],4.5
COc1ccc(N)cc1,11.4
ClCNCCl,8.0
CBr,2.6
CCCCCCOCCCCCC,2.8
C[S](C)(=O)=O,12.3
CCCCc1ccc(C)cc1,1.0
CCCCCCCCCCCCCO,9.0
CCCCOC(=O)c1ccccc1,5.5
CC(Cl)Cl,3.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.0
CCOC(=O)CCC(=O)OCC,8.7
Cn1cnc2N(C)C(=O)N(C)C(=O)c12,13.0
SCC=C,7.9
ClC(=O)c1ccc(Cl)cc1,5.1
CCOCC(C)OC(C)=O,7.7
CC(C)=CC(C)=O,5.0
O=[S]1CCCC1,9.1
CCCC(C)=O,4.7
Cl[S](Cl)(=O)=O,0.0
COC(C)COC(C)COC(C)=O,8.0
CC(=C)C1CCC(=CC1)C,4.3
C1CCC=CC1,2.0
OCCO,26.0
CCCC(=O)N(C)C,7.4
Fc1ccccc1,2.0
CCCCCCCC,0.0
C1CC[C@@H]2CCCC[C@@H]2C1,0.0
N#Cc1ccccc1,3.3
OCC(Br)=C,16.2
C=CCC#N,5.6
OCCOCc1ccccc1,12.2
CC(C)C=C,3.8
O=C1C=C2NC=CC2=CC1=O,7.8
C1COC=CC1,5.7
O=C=O,5.7
Cc1ccc(F)c(F)c1F,0.0
CCOC(Cl)=C,5.7
CC(=O)N1CCCC1=O,8.3
COC(=O)CCCCCCCCC(=O)OC,6.7
C1CSCCO1,7.7
O=Nc1ccccc1,4.0
NCCNCCN,14.3
ClCc1ccccc1,2.6
COC=C,6.3
Cc1ccc(N)c(Cl)c1,8.9
COC(C)(C)C.OCCO,8.2
CC(C)CCCCCCOCCCCCCC(C)C.OC(=O)C1CCCCC1C(O)=O,5.0
CC(C)CCCCCO,12.9
C1COCCO1,7.8
CN(C)CCOC(=O)COc1ccc(Cl)cc1,9.0
C1CC1,0.0
CCCC=C,3.8
CC(=O)C=O,9.7
CCOC1CCC(OCC)O1,7.3
CCN(CC)C=O,9.2
CCCCCCCCCCCCOC(=O)C(C)=C,5.1
Cc1ccc(Cl)c(Cl)c1,2.5
CCCOC(C)COC(C)CO,11.0
[O-][N+](=O)C(Cl)(Cl)Cl,7.0
COc1ccc(C=CC)cc1,6.0
CSC#N,6.0
Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,12.8
COC(=O)\C=C/C(=O)OC,9.8
COC(C)=C,5.6
OCCCCO.OC(=O)C=C.OC(=O)C=C,4.2
CO,10.0
CCOC(=O)C(C)O,12.5
CCOC(=O)OCC,3.5
CC(=O)OCC#C,8.3
CC1CCC[S]1(=O)=O,5.3
ClB(Cl)Cl,0.0
CC(N)=O,19.3
CC[S](Cl)(=O)=O,6.8
CCOC=O,8.4
SCCS,8.7
CCOCC=C,5.1
IC(I)I,10.6
ClCC(Cl)=CCl,3.4
COCCC(C)OC,5.2
CC(Br)=O,5.2
O=C(c1ccccc1)c2ccccc2,5.1
C1CNCCN1,6.0
CCCC(=O)OC=C,6.9
CCN(CC)CC,1.0
COCCC#N,7.8
CC(=O)C#N,8.0
OC(=O)C(Cl)Cl,12.2
Cc1ccccc1,2.0
ClCOCCl,7.6
CC(C)COC(=O)C=C,5.0
[O-][N+](=O)C([N+]([O-])=O)[N+]([O-])=O,7.3
CCC(=O)OC(=O)CC,7.7
N[C@@H](Cc1ccc(O)cc1)C(O)=O,17.2
