BrCCBr,-1.68
COc1ccccc1OCC(O)COC(N)=O,-0.985
Oc1ccccn1,1.02
Clc1ccc(cc1Cl)c2ccccc2 ,-6.39
N#Cc1ccccc1,-1.0
O=C1CCCN1,1.07
CCCN(=O)=O,-0.8
CC(=O)OCC(=O)C3CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C ,-4.63
CC=C,-1.08
CCc1ccccc1C,-3.21
Cc1ccc(O)cc1C,-1.38
CCC=C,-1.94
COc1ccccc1N(=O)=O,-1.96
CCCCl,-1.47
Fc1ccccc1,-1.8
c1ccc2c(c1)c3cccc4ccc5cccc2c5c43,-7.8
CC(C)C(C)C(C)C,-4.8
O=C1N(COC(=O)CC)C(=O)C(N1)(c2ccccc2)c3ccccc3,-4.907
CC(C)=CC3C(C(=O)OCc2cccc(Oc1ccccc1)c2)C3(C)C ,-5.24
CCOC=O,0.15
Cn2c(=O)on(c1ccc(Cl)c(Cl)c1)c2=O,-2.82
CN(C)C(=O)Nc1ccccc1,-1.6
Oc1cc(Cl)cc(Cl)c1Cl,-2.67
C1Cc2cccc3cccc1c23,-4.63
CSc1nc(nc(n1)N(C)C)N(C)C,-2.676
CCCCCC(=O)OC,-1.87
Nc1nc(O)nc2nc[nH]c12 ,-3.401
Cc1cccc(C)c1,-2.82
COC(=O)C1=C(C)NC(=C(C1c2ccccc2N(=O)=O)C(=O)OC)C ,-4.76
Clc1ccc(Cl)c(Cl)c1Cl,-4.57
O=C1NC(=O)NC(=O)C1(CC)C(C)C,-2.148
Clc1ccc(c(Cl)c1)c2ccc(Cl)c(Cl)c2Cl ,-7.8
CCCCC(CC)C=O,-2.13
CC1CC2C3CCC(O)(C(=O)C)C3(C)CC(O)C2(F)C4(C)C=CC(=O)C=C14,-4.099
O=C1NC(=O)NC(=O)C1(C(C)CCC)CC=C,-2.356
Cc1c2ccccc2c(C)c3ccc4ccccc4c13,-7.02
O=C1NC(=O)NC(=O)C1(CC)CCC(C)C,-2.658
CSCS(=O)CC(CO)NC(=O)C=Cc1c(C)[nH]c(=O)[nH]c1=O,-1.981
c1ccc2c(c1)cnc3ccccc23 ,-2.78
CCCCC(=O)OC,-1.34
Nc1nc[nH]n1,0.522
CC(=O)C3CCC4C2CC=C1CC(O)CCC1(C)C2CCC34C ,-4.65
Clc1ccc(cc1)c2ccccc2Cl ,-5.25
Oc1c(Cl)cc(Cl)c(Cl)c1Cl,-3.1
CCCCCCCCCC(=O)OCC,-4.1
CCC1(C(=O)NCNC1=O)c2ccccc2,-2.64
c1ccncc1,0.76
Cc1ccc(cc1)S(=O)(=O)N,-1.74
c1c(NC(=O)c2ccccc2(I))cccc1,-4.21
CC(C)OC=O,-0.63
Cc1c[nH]c(=O)[nH]c1=O ,-1.506
NC(=O)c1cnccn1,-0.667
O=N(=O)c1ccccc1,-1.8
CCCCCC(C)O,-1.55
CCSCc1ccccc1OC(=O)NC ,-2.09
CCCC(=O)CC,-0.83
CCCCCC=O,-1.3
Cc1ccccc1Br,-2.23
COc2c1occc1c(OC)c3c(=O)cc(C)oc23 ,-3.021
c1c(Cl)cccc1c2ccccc2,-4.88
CN(C)C(=O)Nc1ccc(C)c(Cl)c1,-3.46
CCN2c1nc(C)cc(C(F)(F)F)c1NC(=O)c3cccnc23 ,-4.207
Clc1ccc(CN(C2CCCC2)C(=O)Nc3ccccc3)cc1,-5.915
OC1C(O)C(O)C(O)C(O)C1O,0.35
CC(=O)SC4CC1=CC(=O)CCC1(C)C5CCC2(C)C(CCC23CCC(=O)O3)C45,-4.173
OCC1OC(O)(CO)C(O)C1O,0.64
CC1OC(CC(O)C1O)OC2C(O)CC(OC2C)OC8C(O)CC(OC7CCC3(C)C(CCC4C3CC(O)C5(C)C(CCC45O)C6=CC(=O)OC6)C7)OC8C ,-4.081
COc1nc(NC(C)C)nc(NC(C)C)n1,-2.478
CCCCN(CC)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O,-5.53
CCC,-1.94
CN(C)C(=O)OC1=CC(=O)CC(C)(C)C1 ,-0.85
NC(=O)NCc1ccccc1 ,-0.95
c2c(C)cc1nc(C)ccc1c2 ,-1.94
Cc1cncc(C)c1,0.38
Nc2cccc3nc1ccccc1cc23 ,-4.22
CC(C)C=C,-2.73
O=C1NC(=O)NC(=O)C1(CC)C(C)CCC,-2.39
ClC(=C(Cl)C(=C(Cl)Cl)Cl)Cl,-4.92
Clc1ccccc1Br,-3.19
CO,1.57
C1CCC=CCC1,-3.18
Clc1cc(Cl)c(cc1Cl)c2cccc(Cl)c2Cl ,-7.21
CCC(=O)OC3CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C ,-5.37
O=C1NC(=O)NC(=O)C1(CC)C(C)CC,-2.39
CCCN(CCC)c1c(cc(cc1N(=O)=O)S(N)(=O)=O)N(=O)=O,-5.16
CCOP(=S)(OCC)SCSC(C)(C)C,-4.755
OCC(O)C2OC1OC(OC1C2O)C(Cl)(Cl)Cl ,-1.84
O=c2[nH]c(=O)c1[nH]c(=O)[nH]c1[nH]2 ,-3.93
Cc1ccccc1Cl,-3.52
CC(=O)N,1.58
O=C2NC(=O)C1(CCCCCC1)C(=O)N2 ,-3.168
CCCCCCCCl,-4.0
CNC(=O)Oc1ccccc1C(C)C,-2.863
Oc1cccc(O)c1,0.81
CCOP(=S)(OCC)ON=C(C#N)c1ccccc1,-4.862
CC34CCC1C(=CCc2cc(O)ccc12)C3CCC4=O,-5.282
CCCCCCCC(=O)OCC,-3.39
COc2cnc1ncncc1n2,-1.139
CCOC(=O)C,-0.04
CCOc1ccc(cc1)C(C)(C)COCc3cccc(Oc2ccccc2)c3,-8.6
CCOC(=O)c1ccc(N)cc1,-2.1
CC(=C)C1CC=C(C)C(=O)C1,-2.06
CC12CC(=O)C3C(CCC4=CC(=O)CCC34C)C2CCC1(O)C(=O)CO,-3.11
