CC(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)C,2.9
CCCCCCCOC(C)=O,5.5
[Br],0.0
[nH]1ccc2ccccc12,6.5
CN(C)C(C)=O,9.4
ClC(=O)C(Cl)=O,7.5
CSC=C,6.0
COC(C)COC(C)CO,11.2
C=Cc1ccc(C=C)cc1,7.0
C[Si](C)(C)C=C,2.5
CC(Cl)=CCCl,2.7
CCCC,0.0
CC(C)COCC(C)O,9.8
CCCCCCCCCCCCCCCCCC,0.0
CCC[N+]([O-])=O,5.5
O=C1C(=O)c2ccccc2c3ccccc13,4.8
CC(=O)OCCCl,8.8
CCCCC(CC)CO,11.8
CCCCOCC(C)O,9.2
OCC1CO1,17.9
CC(N)Cc1ccccc1,6.3
CCOCCOCCOC(C)=O,9.2
COCOC,8.6
CNC=O,15.9
CC(=O)OC=C,5.9
ClC(Cl)(Cl)c1ccccc1,3.2
CCC(C)OC(C)CC,3.3
ClCC=C,2.3
Cc1ccc(cc1)[S](=O)c2ccc(C)cc2,3.1
C1CCSCC1,8.9
OCC=Cc1ccccc1,13.0
CC=O,7.9
[O-][N+](=O)c1ccc(Cl)cc1,3.9
Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0.0
ClCCC#N,6.1
Cc1ccccc1C=C,3.8
CCCC(=O)CCC,4.9
OCCCl,17.2
COCCOCCOC,6.5
CCOc1ccc(cc1)C(C)=O,6.4
Cc1ccc(cc1N=C=O)N=C=O,6.1
CCCCCC(CC)(CC)OC(=O)c1ccccc1C([O-])=O,3.1
CCCCOC(=O)CC(C)=O,7.3
CCOC(=O)c1ccccc1C(=O)OCC,4.5
CCNC=O,14.0
CCC1COC(=O)O1,3.0
FC(F)(Cl)C(F)(Cl)Cl,0.0
CC(=C)C#N,5.4
CCCBr,4.8
CC(F)(F)F,0.0
CC(C)O[P](F)(=O)OC(C)C,5.9
OCc1ccccc1,13.7
CCCCOCCOC(C)=O,6.8
C[SiH3],0.0
CCI,6.0
ClC(Cl)(Cl)Cl,0.0
CCC(C)=O,5.1
N#CCCC#N,7.9
C1Oc2ccccc2O1,5.9
IC(=C)C=C,6.1
CCCCCCCCOC(C)=O,5.1
CC(=O)Nc1ccc(O)cc1,13.9
CCCCCCC(C)O,11.0
ClC(=O)C=C,5.4
C,0.0
OC(=O)CS,20.0
CCCCN1CCCC1=O,5.8
COC(CC(OC)OC)OC,6.8
CC(C)(c1ccc(O)cc1)c2ccc(O)cc2,13.8
ClCCCCCCl,1.5
Oc1c(Br)cc(Br)cc1Br,14.1
ClCC=O,9.0
CCBr,2.3
CC(C)OCC=C,7.1
CC(C)C(C)O,13.4
OCCN1CCCC1=O,15.7
C[S](=O)(=O)C=C,4.8
OCC(O)CO.OC(O)=O,17.4
FC(F)=C(F)Cl,0.0
BrC#N,0.0
OCCN(CCO)CCO,21.0
COC(C)(C)C.OCCOCCO,7.2
C=C,3.8
CCC=O,6.9
ICC=C,3.3
o1ncc2ccccc12,8.8
Nc1cccc(Cl)c1,9.8
CC1CCCC(=O)C1,4.7
CCCC(=O)OCC(COC(=O)CCC)OC(=O)CCC,7.0
CC(=O)CC(=O)OCC=C,8.6
CCC,0.0
CC(=O)OCc1ccccc1,6.0
COc1ccccc1O,12.0
Nc1ccncc1,12.9
s1ccnc1,10.8
C=CCOC=C,5.3
CCC(C)C,0.0
Nc1cccc(c1)[N+]([O-])=O,10.6
C[C@@H]1CCc2c(C)coc2C1,5.6
CN(C)C(=O)N(C)C,11.0
CC1=CC(=O)OC1=O,11.2
CC=C,1.5
N[C@@H](Cc1ccc(O)c(O)c1)C(O)=O,20.3
CNC(C)=O,13.0
ClC(Cl)(Cl)C(=O)C(Cl)(Cl)Cl,3.0
C(c1ccccc1)c2ccccc2,1.0
O=C(C#N)C#N,8.0
C1CCCCCCCCCCC1,0.0
[nH]1cccn1,12.4
CC(C)COC=O,6.7
NCCCCNCCCN,12.0
C=CN1CCCC1=O,5.9
CC(Cl)=C(Cl)Cl,3.4
CC(C)COC=C,5.1
CCCCCCOCC.OCCO,10.5
OCCOCCOCCO,18.6
COC(C)=O,7.6
BrCCC=C,4.5
CC(=O)c1ccc(cc1)C(F)(F)F,3.5
C1C=Cc2ccccc12,9.0
BrC(Br)=C,7.0
Clc1ccc(C=O)c(Cl)c1,5.4
BrCBr,7.0
